,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3099円,134分,103.1%,2851件
1,900-949,3223円,134分,103.2%,1650件
2,950-999,3110円,131分,103.2%,1700件
3,1000-1049,3513円,129分,103.6%,1464件
4,1050-1099,3727円,126分,103.9%,1312件
5,1100-1149,3757円,124分,104%,1278件
6,1150-1199,3496円,123分,103.8%,1249件
7,1200-1249,3219円,120分,103.6%,1139件
8,1250-1299,4116円,116分,104.7%,1174件
9,1300-1349,4888円,114分,105.7%,1067件
10,1350-1399,4307円,112分,105.1%,1093件
11,1400-1449,4356円,108分,105.4%,1084件
12,1450-1499,4305円,105分,105.5%,1050件
13,1500-1549,4568円,102分,105.9%,1091件
14,1550-1599,5159円,99分,106.9%,994件
15,1600-1649,5463円,96分,107.6%,1021件
16,1650-1699,5281円,95分,107.4%,882件
17,1700-1749,5336円,91分,107.8%,919件
18,1750-1799,5671円,90分,108.4%,868件
19,1800-1849,5022円,86分,107.8%,836件
20,1850-1899,5621円,82分,109.1%,826件
21,1900-1949,5983円,78分,110.2%,834件
22,1950-1999,6124円,74分,111%,802件
23,2000-2049,5993円,71分,111.2%,777件
24,2050-2099,5764円,67分,111.5%,805件
25,2100-2149,6045円,65分,112.5%,740件
26,2150-2199,6492円,62分,113.9%,759件
27,2200-2249,6666円,58分,115.3%,763件
28,2250-2299,6424円,55分,115.6%,648件
29,2300-2349,6331円,51分,116.5%,680件
30,2350-2399,6947円,49分,118.8%,661件
31,2400-2449,7456円,47分,121.4%,658件
32,2450-2499,7885円,46分,123.1%,608件
33,2500-2549,7686円,44分,123.2%,625件
34,2550-2599,8852円,41分,128.6%,572件
35,2600-2649,9398円,40分,131.3%,559件
36,2650-2699,9707円,38分,134.2%,525件
37,2700-2749,10288円,36分,137.8%,476件
38,2750-2799,11337円,33分,146.3%,386件
39,2800-2849,12251円,29分,155.5%,346件
40,2850-2899,12853円,26分,165.1%,273件
41,2900-2949,14164円,24分,179.7%,185件
