,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2645円,143分,102.5%,77件
1,750-799,3616円,135分,103.6%,87件
2,800-849,3646円,126分,103.9%,101件
3,850-899,2332円,130分,102.4%,147件
4,900-949,3571円,131分,103.6%,144件
5,950-999,3165円,126分,103.3%,160件
6,1000-1049,3016円,125分,103.2%,179件
7,1050-1099,2639円,126分,102.8%,190件
8,1100-1149,4246円,125分,104.5%,193件
9,1150-1199,5148円,118分,105.8%,213件
10,1200-1249,3404円,118分,103.8%,210件
11,1250-1299,2756円,115分,103.2%,252件
12,1300-1349,4979円,110分,106%,247件
13,1350-1399,4603円,114分,105.4%,238件
14,1400-1449,4927円,105分,106.3%,231件
15,1450-1499,5560円,99分,107.5%,238件
16,1500-1549,5194円,100分,106.9%,229件
17,1550-1599,5438円,99分,107.3%,234件
18,1600-1649,5721円,94分,108.1%,208件
19,1650-1699,4442円,91分,106.5%,186件
20,1700-1749,5240円,91分,107.7%,197件
21,1750-1799,5522円,83分,108.8%,183件
22,1800-1849,5896円,83分,109.5%,176件
23,1850-1899,5855円,80分,109.7%,189件
24,1900-1949,6548円,77分,111.3%,186件
25,1950-1999,6559円,72分,112.2%,150件
26,2000-2049,7231円,74分,113.1%,159件
27,2050-2099,6418円,67分,112.8%,144件
28,2100-2149,8457円,62分,118.1%,134件
29,2150-2199,6071円,61分,113.3%,122件
30,2200-2249,7484円,54分,118.3%,101件
31,2250-2299,6072円,51分,115.7%,122件
32,2300-2349,8100円,46分,123.7%,139件
33,2350-2399,8351円,41分,127.3%,110件
34,2400-2449,8276円,43分,125.7%,103件
35,2450-2499,7836円,45分,123.3%,91件
36,2500-2549,9466円,39分,132.3%,104件
37,2550-2599,8742円,41分,128.7%,98件
38,2600-2649,9487円,38分,133.4%,88件
39,2650-2699,9660円,37分,134.8%,85件
40,2700-2749,10162円,35分,138.8%,83件
41,2750-2799,10413円,31分,144.7%,79件
42,2800-2849,12172円,29分,155.2%,106件
43,2850-2899,12839円,25分,168.1%,84件
44,2900-2949,12949円,23分,175.9%,62件
