,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3525円,142分,103.3%,8824件
1,600-649,3831円,140分,103.7%,2862件
2,650-699,4363円,137分,104.2%,1506件
3,700-749,4067円,136分,104%,1019件
4,750-799,4457円,134分,104.4%,850件
5,800-849,4526円,133分,104.5%,715件
6,850-899,4805円,130分,104.9%,679件
7,900-949,5145円,125分,105.5%,662件
8,950-999,4795円,125分,105.1%,670件
9,1000-1049,5327円,123分,105.8%,605件
10,1050-1099,5094円,121分,105.6%,600件
11,1100-1149,5628円,121分,106.2%,661件
12,1150-1199,6047円,119分,106.8%,632件
13,1200-1249,5325円,115分,106.2%,572件
14,1250-1299,5554円,111分,106.7%,677件
15,1300-1349,5567円,108分,106.9%,614件
16,1350-1399,6233円,106分,107.9%,621件
17,1400-1449,7379円,102分,109.6%,613件
18,1450-1499,7224円,102分,109.5%,584件
19,1500-1549,7072円,101分,109.3%,595件
20,1550-1599,6850円,95分,109.6%,577件
21,1600-1649,6491円,91分,109.5%,494件
22,1650-1699,7538円,91分,111.1%,497件
23,1700-1749,6667円,87分,110.2%,500件
24,1750-1799,7777円,84分,112.4%,488件
25,1800-1849,7195円,82分,111.7%,509件
26,1850-1899,7713円,79分,113%,442件
27,1900-1949,8315円,76分,114.6%,426件
28,1950-1999,8392円,74分,115.2%,448件
29,2000-2049,8475円,71分,115.8%,421件
30,2050-2099,8199円,67分,116.3%,408件
31,2100-2149,9096円,65分,118.7%,440件
32,2150-2199,9091円,61分,119.7%,407件
33,2200-2249,9328円,58分,121.6%,373件
34,2250-2299,9277円,50分,124.7%,367件
35,2300-2349,9154円,44分,127.8%,369件
36,2350-2399,9270円,40分,131.3%,357件
37,2400-2449,9888円,39分,134%,327件
38,2450-2499,9758円,38分,134.5%,352件
39,2500-2549,9674円,37分,134.8%,344件
40,2550-2599,10397円,35分,139.3%,348件
41,2600-2649,11099円,33分,144.4%,306件
42,2650-2699,11193円,33分,145.4%,302件
43,2700-2749,11504円,31分,149.3%,311件
44,2750-2799,12028円,30分,153.6%,285件
45,2800-2849,13080円,27分,165.1%,305件
46,2850-2899,13133円,25分,170.8%,279件
47,2900-2949,13303円,22分,181%,227件
