,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4451円,132分,104.5%,742件
1,1050-1099,4947円,123分,105.4%,745件
2,1100-1149,4840円,123分,105.2%,797件
3,1150-1199,5474円,121分,106%,673件
4,1200-1249,5284円,115分,106.1%,686件
5,1250-1299,5692円,118分,106.4%,632件
6,1300-1349,5684円,113分,106.7%,588件
7,1350-1399,5936円,113分,107%,515件
8,1400-1449,5056円,106分,106.3%,475件
9,1450-1499,5870円,104分,107.5%,498件
10,1500-1549,6329円,103分,108.2%,428件
11,1550-1599,5765円,102分,107.6%,425件
12,1600-1649,6469円,97分,108.9%,466件
13,1650-1699,6560円,93分,109.4%,455件
14,1700-1749,6414円,90分,109.5%,444件
15,1750-1799,6901円,88分,110.4%,353件
16,1800-1849,6862円,84分,110.9%,377件
17,1850-1899,7074円,82分,111.5%,346件
18,1900-1949,7149円,78分,112.2%,359件
19,1950-1999,6525円,75分,111.6%,344件
20,2000-2049,7370円,71分,113.8%,317件
21,2050-2099,7359円,67分,114.5%,316件
22,2100-2149,7117円,62分,115.2%,318件
23,2150-2199,7128円,60分,115.8%,295件
24,2200-2249,7477円,55分,118.1%,296件
25,2250-2299,7803円,54分,119.4%,278件
26,2300-2349,7077円,50分,118.9%,263件
27,2350-2399,7903円,46分,122.8%,254件
28,2400-2449,8322円,45分,124.4%,251件
29,2450-2499,8883円,45分,126.5%,229件
30,2500-2549,8980円,44分,127.5%,228件
31,2550-2599,9214円,41分,129.7%,232件
32,2600-2649,9842円,40分,133.1%,225件
33,2650-2699,10181円,37分,136.3%,208件
34,2700-2749,10998円,35分,141.4%,190件
35,2750-2799,11664円,33分,147.6%,219件
36,2800-2849,12707円,29分,157.4%,203件
37,2850-2899,13248円,26分,167.6%,213件
38,2900-2949,14385円,24分,181.1%,164件
