,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5216円,118分,105.9%,1436件
1,1300-1349,5122円,114分,106%,1493件
2,1350-1399,5767円,110分,107%,1463件
3,1400-1449,4947円,107分,106.2%,1346件
4,1450-1499,5861円,106分,107.4%,1168件
5,1500-1549,5860円,104分,107.5%,1192件
6,1550-1599,5960円,102分,107.8%,1206件
7,1600-1649,5712円,97分,107.9%,1112件
8,1650-1699,6129円,93分,108.8%,1160件
9,1700-1749,6226円,90分,109.2%,1045件
10,1750-1799,6863円,88分,110.4%,1053件
11,1800-1849,6113円,84分,109.8%,1044件
12,1850-1899,6386円,82分,110.4%,949件
13,1900-1949,6332円,78分,110.9%,984件
14,1950-1999,6331円,77分,111%,939件
15,2000-2049,6778円,72分,112.5%,909件
16,2050-2099,7302円,69分,114.1%,850件
17,2100-2149,7027円,66分,114.2%,886件
18,2150-2199,7349円,63分,115.6%,791件
19,2200-2249,6871円,60分,115.3%,773件
20,2250-2299,7146円,56分,117%,717件
21,2300-2349,7556円,51分,119.7%,733件
22,2350-2399,7358円,49分,120.2%,717件
23,2400-2449,7679円,47分,121.7%,676件
24,2450-2499,8557円,45分,125.5%,734件
25,2500-2549,9043円,43分,128.1%,688件
26,2550-2599,8958円,42分,128.7%,676件
27,2600-2649,9838円,40分,133.1%,600件
28,2650-2699,10298円,38分,136.2%,592件
29,2700-2749,11079円,35分,141.9%,530件
30,2750-2799,11707円,33分,146.7%,482件
31,2800-2849,12723円,30分,156.3%,420件
32,2850-2899,13436円,27分,166.8%,364件
33,2900-2949,14372円,24分,179.3%,278件
