,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3968円,127分,104.2%,25件
1,1100-1149,4080円,119分,104.6%,34件
2,1150-1199,6222円,128分,106.5%,29件
3,1200-1249,6122円,121分,106.8%,54件
4,1250-1299,6492円,109分,108%,48件
5,1300-1349,5491円,114分,106.4%,48件
6,1350-1399,4392円,106分,105.5%,54件
7,1400-1449,6787円,104分,108.7%,75件
8,1450-1499,7491円,102分,109.8%,62件
9,1500-1549,5940円,103分,107.7%,61件
10,1550-1599,4743円,94分,106.7%,64件
11,1600-1649,5400円,92分,107.8%,59件
12,1650-1699,6503円,94分,109.2%,72件
13,1700-1749,6817円,89分,110.2%,56件
14,1750-1799,5180円,83分,108.3%,73件
15,1800-1849,5851円,83分,109.4%,67件
16,1850-1899,6422円,76分,111.3%,58件
17,1900-1949,6710円,73分,112.2%,77件
18,1950-1999,7515円,74分,113.5%,79件
19,2000-2049,5337円,67分,110.6%,64件
20,2050-2099,7380円,65分,115.1%,81件
21,2100-2149,6597円,65分,113.5%,82件
22,2150-2199,5442円,58分,112.4%,69件
23,2200-2249,7034円,54分,117.2%,69件
24,2250-2299,6747円,55分,116.4%,67件
25,2300-2349,6654円,49分,117.9%,73件
26,2350-2399,7496円,45分,122.1%,48件
27,2400-2449,5976円,47分,117.1%,50件
28,2450-2499,6069円,47分,117.2%,54件
29,2500-2549,8189円,40分,127.2%,48件
30,2550-2599,9496円,35分,135.8%,29件
31,2600-2649,9796円,36分,136.5%,42件
32,2650-2699,9004円,36分,133.8%,36件
33,2700-2749,9925円,34分,138.7%,41件
34,2750-2799,10474円,33分,141.8%,48件
35,2800-2849,12314円,28分,158.5%,34件
36,2850-2899,13006円,26分,167.4%,25件
37,2900-2949,14211円,24分,180.2%,40件
