,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2569円,142分,102.4%,928件
1,600-649,1948円,143分,101.8%,1228件
2,650-699,2325円,139分,102.2%,1115件
3,700-749,2804円,136分,102.8%,998件
4,750-799,3126円,134分,103.1%,886件
5,800-849,2907円,135分,102.9%,787件
6,850-899,2875円,132分,102.9%,768件
7,900-949,3290円,128分,103.4%,731件
8,950-999,2734円,130分,102.8%,639件
9,1000-1049,3887円,124分,104.2%,616件
10,1050-1099,3672円,122分,104%,531件
11,1100-1149,4045円,121分,104.5%,538件
12,1150-1199,4112円,116分,104.7%,980件
13,1200-1249,4170円,114分,104.9%,533件
14,1250-1299,4742円,110分,105.7%,572件
15,1300-1349,4661円,110分,105.6%,526件
16,1350-1399,5046円,107分,106.3%,448件
17,1400-1449,4215円,106分,105.3%,444件
18,1450-1499,5217円,101分,106.9%,445件
19,1500-1549,4846円,101分,106.4%,399件
20,1550-1599,5423円,96分,107.5%,368件
21,1600-1649,5984円,94分,108.5%,352件
22,1650-1699,5409円,91分,107.9%,376件
23,1700-1749,6425円,88分,109.8%,411件
24,1750-1799,6285円,83分,110.1%,373件
25,1800-1849,5560円,84分,108.8%,358件
26,1850-1899,6848円,79分,111.5%,327件
27,1900-1949,7111円,77分,112.3%,312件
28,1950-1999,6487円,74分,111.6%,285件
29,2000-2049,8135円,71分,115.3%,332件
30,2050-2099,8019円,69分,115.6%,292件
31,2100-2149,7584円,63分,116.2%,295件
32,2150-2199,7789円,58分,118%,256件
33,2200-2249,7851円,54分,119.4%,272件
34,2250-2299,8881円,47分,125%,274件
35,2300-2349,8311円,45分,124.4%,254件
36,2350-2399,8388円,42分,126.4%,279件
37,2400-2449,8638円,41分,127.9%,252件
38,2450-2499,8432円,42分,127%,239件
39,2500-2549,9619円,38分,133.6%,253件
40,2550-2599,9441円,37分,133.6%,215件
41,2600-2649,9880円,36分,136.9%,248件
42,2650-2699,10328円,35分,139.8%,211件
43,2700-2749,10609円,33分,142.8%,201件
44,2750-2799,11440円,31分,148.6%,192件
45,2800-2849,11862円,28分,156.4%,215件
46,2850-2899,12114円,25分,164.4%,170件
47,2900-2949,13591円,23分,178.9%,156件
