,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,1421円,147分,101.3%,377件
1,450-499,147円,149分,100.1%,604件
2,500-549,-89円,148分,99.9%,706件
3,550-599,1085円,141分,101%,767件
4,600-649,655円,142分,100.6%,757件
5,650-699,842円,139分,100.8%,794件
6,700-749,983円,139分,100.9%,797件
7,750-799,746円,139分,100.7%,810件
8,800-849,1135円,136分,101.1%,820件
9,850-899,1178円,133分,101.2%,793件
10,900-949,2055円,130分,102.1%,756件
11,950-999,1053円,130分,101.1%,903件
12,1000-1049,1831円,123分,102%,896件
13,1050-1099,1663円,123分,101.8%,944件
14,1100-1149,2247円,121分,102.5%,805件
15,1150-1199,2226円,116分,102.6%,809件
16,1200-1249,2200円,118分,102.5%,736件
17,1250-1299,2847円,114分,103.3%,713件
18,1300-1349,2940円,113分,103.5%,628件
19,1350-1399,2288円,108分,102.8%,578件
20,1400-1449,2782円,104分,103.6%,586件
21,1450-1499,3665円,103分,104.7%,537件
22,1500-1549,2811円,102分,103.7%,507件
23,1550-1599,3537円,98分,104.8%,556件
24,1600-1649,3704円,94分,105.3%,532件
25,1650-1699,3714円,92分,105.4%,526件
26,1700-1749,4480円,90分,106.6%,430件
27,1750-1799,4395円,86分,106.8%,447件
28,1800-1849,4849円,83分,107.8%,442件
29,1850-1899,4570円,80分,107.6%,432件
30,1900-1949,4474円,76分,107.8%,423件
31,1950-1999,5285円,72分,109.7%,392件
32,2000-2049,5270円,70分,110%,376件
33,2050-2099,4980円,65分,110.2%,377件
34,2100-2149,5279円,63分,111.2%,355件
35,2150-2199,5402円,58分,112.4%,351件
36,2200-2249,5968円,56分,114.1%,329件
37,2250-2299,5756円,53分,114.5%,320件
38,2300-2349,6444円,48分,117.8%,318件
39,2350-2399,6781円,46分,119.6%,312件
40,2400-2449,7061円,46分,120.6%,276件
41,2450-2499,7031円,44分,121.1%,269件
42,2500-2549,7134円,43分,122.3%,264件
43,2550-2599,8289円,40分,127.8%,286件
44,2600-2649,8190円,39分,128%,241件
45,2650-2699,9245円,36分,134.2%,232件
46,2700-2749,9729円,34分,138%,269件
47,2750-2799,10522円,32分,144.2%,236件
48,2800-2849,11054円,28分,152.1%,250件
49,2850-2899,12186円,26分,163%,210件
50,2900-2949,12856円,22分,177.5%,197件
