,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3409円,130分,103.5%,3828件
1,950-999,3281円,129分,103.4%,3613件
2,1000-1049,3223円,127分,103.4%,3625件
3,1050-1099,3520円,123分,103.8%,3418件
4,1100-1149,3581円,121分,104%,3323件
5,1150-1199,3788円,119分,104.2%,3214件
6,1200-1249,3959円,117分,104.5%,3091件
7,1250-1299,3938円,114分,104.6%,3074件
8,1300-1349,3863円,112分,104.6%,3039件
9,1350-1399,4223円,108分,105.2%,2937件
10,1400-1449,4282円,107分,105.3%,2891件
11,1450-1499,4556円,105分,105.8%,2848件
12,1500-1549,4521円,101分,106%,2757件
13,1550-1599,4594円,99分,106.2%,2703件
14,1600-1649,4835円,96分,106.7%,2702件
15,1650-1699,4816円,93分,106.9%,2601件
16,1700-1749,5071円,90分,107.5%,2467件
17,1750-1799,4782円,87分,107.3%,2518件
18,1800-1849,5213円,84分,108.3%,2481件
19,1850-1899,4780円,80分,107.9%,2235件
20,1900-1949,5569円,77分,109.6%,2334件
21,1950-1999,5769円,74分,110.3%,2223件
22,2000-2049,5584円,71分,110.5%,2159件
23,2050-2099,5603円,68分,111%,2119件
24,2100-2149,5734円,65分,111.7%,2076件
25,2150-2199,5796円,62分,112.5%,1990件
26,2200-2249,6033円,58分,113.8%,1918件
27,2250-2299,6671円,54分,116.4%,1923件
28,2300-2349,6448円,52分,116.5%,1866件
29,2350-2399,6752円,48分,118.7%,1784件
30,2400-2449,7105円,46分,120.6%,1814件
31,2450-2499,7562円,45分,122.5%,1732件
32,2500-2549,7383円,45分,122.1%,1450件
