,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6979円,124分,107.5%,20件
1,1250-1299,5895円,102分,107.7%,28件
2,1300-1349,9681円,107分,112.1%,28件
3,1350-1399,7138円,102分,109.3%,28件
4,1400-1449,6296円,97分,108.7%,23件
5,1450-1499,8177円,94分,111.6%,35件
6,1500-1549,7346円,95分,110.3%,34件
7,1550-1599,9513円,89分,114.3%,39件
8,1600-1649,9556円,91分,114%,47件
9,1650-1699,7226円,91分,110.6%,41件
10,1700-1749,8036円,87分,112.4%,50件
11,1750-1799,7503円,86分,111.7%,50件
12,1800-1849,9093円,81分,114.9%,54件
13,1850-1899,9940円,73分,118.2%,47件
14,1900-1949,7590円,80分,112.7%,46件
15,1950-1999,9370円,71分,117.7%,44件
16,2000-2049,7840円,72分,114.6%,48件
17,2050-2099,8510円,65分,117.5%,44件
18,2100-2149,7918円,63分,116.8%,42件
19,2150-2199,10033円,57分,123.3%,35件
20,2200-2249,10712円,57分,125%,50件
21,2250-2299,8701円,49分,123.6%,27件
22,2300-2349,9103円,47分,126%,44件
23,2350-2399,11047円,40分,137%,40件
24,2400-2449,12371円,32分,151.8%,36件
25,2450-2499,8191円,41分,126.6%,24件
26,2500-2549,11994円,31分,151.6%,31件
27,2550-2599,11308円,28分,153%,24件
28,2600-2649,11478円,32分,147.4%,26件
29,2650-2699,11485円,31分,148.9%,22件
30,2700-2749,12571円,29分,156.8%,33件
31,2750-2799,13165円,25分,169%,29件
32,2800-2849,12937円,28分,161.4%,24件
33,2850-2899,13599円,23分,177.4%,23件
34,2900-2949,13884円,22分,184.5%,25件
