,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3648円,126分,103.9%,1487件
1,1150-1199,3697円,122分,104%,1361件
2,1200-1249,4457円,119分,105%,1414件
3,1250-1299,4987円,117分,105.7%,1270件
4,1300-1349,4547円,115分,105.3%,1304件
5,1350-1399,4630円,111分,105.6%,1291件
6,1400-1449,4590円,108分,105.6%,1262件
7,1450-1499,4596円,106分,105.8%,1265件
8,1500-1549,5403円,102分,107%,1203件
9,1550-1599,5407円,99分,107.3%,1196件
10,1600-1649,5577円,98分,107.6%,1086件
11,1650-1699,5549円,94分,107.9%,1111件
12,1700-1749,5665円,93分,108.1%,1040件
13,1750-1799,5259円,89分,107.9%,1045件
14,1800-1849,5688円,85分,108.9%,973件
15,1850-1899,6001円,82分,109.8%,1013件
16,1900-1949,5795円,78分,109.9%,963件
17,1950-1999,6080円,75分,110.8%,934件
18,2000-2049,5824円,70分,111%,952件
19,2050-2099,6190円,68分,112.1%,892件
20,2100-2149,6187円,66分,112.5%,895件
21,2150-2199,6671円,63分,114.2%,909件
22,2200-2249,6659円,59分,115.1%,800件
23,2250-2299,6215円,55分,115%,799件
24,2300-2349,6776円,53分,117.2%,786件
25,2350-2399,7258円,49分,119.9%,791件
26,2400-2449,7651円,47分,121.5%,730件
27,2450-2499,7467円,46分,121.8%,755件
28,2500-2549,8420円,44分,125.8%,696件
29,2550-2599,8893円,43分,127.8%,679件
30,2600-2649,9276円,41分,130.5%,634件
31,2650-2699,9852円,39分,133.7%,574件
32,2700-2749,10769円,36分,140.4%,479件
33,2750-2799,11511円,33分,146.9%,412件
34,2800-2849,12082円,30分,154.2%,329件
35,2850-2899,13422円,27分,166.6%,242件
36,2900-2949,14300円,23分,182.6%,188件
