,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-135円,155分,99.9%,2286件
1,350-399,-248円,154分,99.8%,2984件
2,400-449,-62円,153分,99.9%,2710件
3,450-499,343円,149分,100.3%,2491件
4,500-549,297円,149分,100.3%,2137件
5,550-599,380円,147分,100.3%,1948件
6,600-649,326円,146分,100.3%,1799件
7,650-699,805円,141分,100.8%,1732件
8,700-749,498円,142分,100.5%,1538件
9,750-799,1005円,139分,101%,1513件
10,800-849,1437円,136分,101.4%,1385件
11,850-899,1867円,133分,101.9%,1321件
12,900-949,1336円,131分,101.4%,2348件
13,950-999,1480円,130分,101.5%,1355件
14,1000-1049,1506円,127分,101.6%,1408件
15,1050-1099,1957円,125分,102.1%,1223件
16,1100-1149,2321円,123分,102.5%,1105件
17,1150-1199,2273円,119分,102.5%,1078件
18,1200-1249,2227円,118分,102.5%,1066件
19,1250-1299,1850円,115分,102.1%,966件
20,1300-1349,2756円,112分,103.3%,980件
21,1350-1399,3551円,110分,104.3%,879件
22,1400-1449,2923円,108分,103.6%,893件
23,1450-1499,3102円,104分,104%,910件
24,1500-1549,3200円,101分,104.2%,885件
25,1550-1599,3398円,98分,104.6%,901件
26,1600-1649,4236円,94分,106%,859件
27,1650-1699,4362円,92分,106.3%,841件
28,1700-1749,4065円,91分,105.9%,730件
29,1750-1799,4536円,86分,107%,778件
30,1800-1849,4753円,86分,107.4%,729件
31,1850-1899,4448円,80分,107.4%,709件
32,1900-1949,4856円,77分,108.4%,684件
33,1950-1999,5029円,74分,109%,675件
34,2000-2049,5644円,69分,110.9%,674件
35,2050-2099,5476円,67分,110.9%,658件
36,2100-2149,4933円,63分,110.5%,663件
37,2150-2199,5596円,60分,112.4%,615件
38,2200-2249,5743円,58分,113.3%,623件
39,2250-2299,6280円,53分,115.7%,645件
40,2300-2349,5878円,51分,115.5%,548件
41,2350-2399,5837円,48分,116.2%,571件
42,2400-2449,6610円,47分,118.9%,546件
43,2450-2499,7176円,44分,121.7%,542件
44,2500-2549,7667円,43分,123.7%,493件
45,2550-2599,7342円,42分,123.4%,519件
46,2600-2649,8452円,39分,128.8%,452件
47,2650-2699,9135円,37分,132.7%,460件
48,2700-2749,9696円,34分,137.6%,439件
49,2750-2799,10338円,33分,142%,389件
50,2800-2849,11511円,29分,152.3%,304件
51,2850-2899,12391円,25分,164.9%,276件
52,2900-2949,12770円,23分,175.5%,201件
