,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3435円,140分,103.3%,637件
1,650-699,3167円,141分,103%,635件
2,700-749,3082円,137分,103%,665件
3,750-799,3314円,139分,103.2%,658件
4,800-849,3104円,137分,103%,690件
5,850-899,3616円,133分,103.6%,688件
6,900-949,3231円,133分,103.3%,650件
7,950-999,4353円,128分,104.5%,623件
8,1000-1049,3291円,131分,103.4%,742件
9,1050-1099,3858円,122分,104.2%,745件
10,1100-1149,3751円,122分,104.1%,797件
11,1150-1199,4386円,120分,104.9%,673件
12,1200-1249,4259円,114分,105%,686件
13,1250-1299,4625円,117分,105.3%,632件
14,1300-1349,4659円,112分,105.5%,588件
15,1350-1399,4912円,112分,105.9%,515件
16,1400-1449,4117円,105分,105.2%,475件
17,1450-1499,4927円,103分,106.4%,498件
18,1500-1549,5387円,102分,107%,428件
19,1550-1599,4846円,101分,106.4%,425件
20,1600-1649,5574円,96分,107.8%,466件
21,1650-1699,5703円,92分,108.3%,455件
22,1700-1749,5579円,90分,108.3%,444件
23,1750-1799,6071円,87分,109.3%,353件
24,1800-1849,6072円,84分,109.7%,377件
25,1850-1899,6293円,81分,110.3%,346件
26,1900-1949,6402円,78分,111%,359件
27,1950-1999,5830円,74分,110.5%,344件
28,2000-2049,6691円,71分,112.6%,317件
29,2050-2099,6707円,67分,113.4%,316件
30,2100-2149,6524円,62分,114.1%,318件
31,2150-2199,6557円,59分,114.7%,295件
32,2200-2249,6948円,55分,117%,296件
33,2250-2299,7277円,53分,118.3%,278件
34,2300-2349,6591円,50分,117.7%,263件
35,2350-2399,7432円,46分,121.7%,254件
36,2400-2449,7859円,45分,123.3%,251件
37,2450-2499,8420円,44分,125.3%,229件
38,2500-2549,8516円,43分,126.3%,228件
39,2550-2599,8751円,41分,128.5%,232件
40,2600-2649,9379円,39分,131.9%,225件
41,2650-2699,9717円,37分,135%,208件
42,2700-2749,10535円,35分,140.1%,190件
43,2750-2799,11200円,32分,146.3%,219件
44,2800-2849,12244円,29分,156.1%,203件
45,2850-2899,12785円,26分,166.2%,213件
46,2900-2949,13922円,23分,179.9%,164件
