,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4759円,129分,104.9%,306件
1,1000-1049,4940円,127分,105.2%,287件
2,1050-1099,4014円,125分,104.3%,342件
3,1100-1149,4910円,126分,105.2%,332件
4,1150-1199,4305円,121分,104.7%,341件
5,1200-1249,3861円,119分,104.3%,389件
6,1250-1299,4710円,119分,105.3%,381件
7,1300-1349,4898円,114分,105.7%,323件
8,1350-1399,4307円,115分,105%,337件
9,1400-1449,4887円,108分,106%,351件
10,1450-1499,4327円,108分,105.4%,339件
11,1500-1549,5091円,102分,106.7%,341件
12,1550-1599,4435円,99分,106%,334件
13,1600-1649,6297円,96分,108.7%,333件
14,1650-1699,6422円,94分,109.1%,368件
15,1700-1749,5302円,90分,107.8%,295件
16,1750-1799,5546円,88分,108.4%,300件
17,1800-1849,6276円,83分,110.1%,283件
18,1850-1899,6312円,79分,110.7%,280件
19,1900-1949,6928円,77分,112%,255件
20,1950-1999,6791円,75分,112.1%,248件
21,2000-2049,6616円,70分,112.7%,229件
22,2050-2099,7340円,68分,114.3%,227件
23,2100-2149,7564円,64分,115.8%,224件
24,2150-2199,6544円,63分,113.9%,221件
25,2200-2249,5148円,62分,111.2%,199件
26,2250-2299,6955円,53分,117.4%,184件
27,2300-2349,6958円,52分,117.8%,181件
28,2350-2399,7178円,48分,119.7%,188件
29,2400-2449,7197円,48分,120.2%,185件
30,2450-2499,7778円,44分,123.5%,158件
31,2500-2549,7472円,44分,122.7%,172件
32,2550-2599,8154円,43分,125%,140件
33,2600-2649,9680円,38分,133.6%,158件
34,2650-2699,10281円,38分,136%,125件
35,2700-2749,10833円,34分,142.3%,155件
36,2750-2799,11096円,35分,142.6%,123件
37,2800-2849,12347円,30分,155%,116件
38,2850-2899,13524円,26分,168.5%,113件
39,2900-2949,14289円,24分,178.8%,116件
