,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2357円,145分,102.2%,92件
1,700-749,2295円,141分,102.2%,103件
2,750-799,2316円,132分,102.3%,131件
3,800-849,1343円,134分,101.3%,165件
4,850-899,3093円,131分,103.1%,172件
5,900-949,2523円,129分,102.6%,191件
6,950-999,2726円,125分,102.9%,223件
7,1000-1049,2234円,128分,102.3%,233件
8,1050-1099,3381円,126分,103.6%,226件
9,1100-1149,4130円,119分,104.6%,259件
10,1150-1199,2152円,123分,102.3%,261件
11,1200-1249,2386円,117分,102.7%,302件
12,1250-1299,4129円,114分,104.8%,293件
13,1300-1349,4220円,116分,104.9%,295件
14,1350-1399,4207円,108分,105.2%,289件
15,1400-1449,4759円,101分,106.3%,283件
16,1450-1499,4238円,102分,105.6%,275件
17,1500-1549,4638円,101分,106.2%,280件
18,1550-1599,4606円,97分,106.3%,237件
19,1600-1649,3679円,95分,105.2%,223件
20,1650-1699,4545円,93分,106.5%,233件
21,1700-1749,5306円,87分,108.1%,238件
22,1750-1799,5203円,85分,108.1%,208件
23,1800-1849,4957円,84分,107.9%,221件
24,1850-1899,6059円,81分,109.9%,229件
25,1900-1949,5824円,74分,110.4%,185件
26,1950-1999,6295円,76分,111%,175件
27,2000-2049,5700円,71分,110.7%,177件
28,2050-2099,7715円,65分,115.8%,160件
29,2100-2149,4979円,65分,110.2%,145件
30,2150-2199,7464円,59分,116.9%,131件
31,2200-2249,5903円,54分,114.5%,146件
32,2250-2299,6828円,50分,118.2%,162件
33,2300-2349,7786円,45分,123%,137件
34,2350-2399,7191円,46分,120.9%,128件
35,2400-2449,7013円,46分,120.2%,114件
36,2450-2499,8457円,41分,127.2%,118件
37,2500-2549,8094円,42分,125.6%,119件
38,2550-2599,8836円,39分,129.9%,105件
39,2600-2649,9108円,39分,131.1%,107件
40,2650-2699,9239円,37分,132.9%,100件
41,2700-2749,9662円,34分,138.2%,94件
42,2750-2799,11040円,32分,146%,125件
43,2800-2849,11707円,28分,155.3%,108件
44,2850-2899,12049円,26分,162.7%,83件
45,2900-2949,14118円,22分,183.9%,79件
