,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5060円,122分,105.5%,846件
1,1200-1249,5549円,119分,106.2%,781件
2,1250-1299,5270円,116分,106.1%,747件
3,1300-1349,5839円,114分,106.8%,771件
4,1350-1399,5437円,112分,106.5%,670件
5,1400-1449,6049円,108分,107.5%,673件
6,1450-1499,6756円,105分,108.6%,620件
7,1500-1549,5939円,104分,107.6%,628件
8,1550-1599,6331円,100分,108.4%,670件
9,1600-1649,6225円,96分,108.6%,609件
10,1650-1699,6286円,94分,108.9%,614件
11,1700-1749,6943円,90分,110.2%,588件
12,1750-1799,7402円,88分,111.2%,564件
13,1800-1849,6772円,87分,110.4%,504件
14,1850-1899,7302円,82分,111.9%,551件
15,1900-1949,8010円,81分,113.2%,515件
16,1950-1999,7167円,75分,112.8%,505件
17,2000-2049,7315円,72分,113.5%,457件
18,2050-2099,7207円,68分,114.2%,463件
19,2100-2149,7921円,63分,116.8%,470件
20,2150-2199,8132円,60分,118.2%,460件
21,2200-2249,7070円,56分,116.9%,465件
22,2250-2299,7830円,53分,119.6%,439件
23,2300-2349,7903円,51分,120.6%,429件
24,2350-2399,8338円,47分,123.7%,444件
25,2400-2449,7977円,46分,123.2%,370件
26,2450-2499,8597円,44分,126.2%,429件
27,2500-2549,8995円,44分,127.5%,376件
28,2550-2599,9651円,41分,131.6%,379件
29,2600-2649,9960円,40分,132.8%,334件
30,2650-2699,9941円,38分,135%,367件
31,2700-2749,10766円,36分,140%,306件
32,2750-2799,11876円,33分,148.6%,325件
33,2800-2849,12578円,29分,157.1%,310件
34,2850-2899,13468円,27分,165.3%,278件
35,2900-2949,14620円,25分,179.4%,183件
