,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-638円,158分,99.5%,2701件
1,300-349,-643円,157分,99.5%,3527件
2,350-399,-587円,156分,99.5%,3180件
3,400-449,24円,152分,100%,2982件
4,450-499,-103円,152分,99.9%,2564件
5,500-549,-127円,150分,99.9%,2340件
6,550-599,95円,148分,100.1%,2199件
7,600-649,539円,144分,100.5%,2101件
8,650-699,242円,144分,100.2%,1842件
9,700-749,545円,142分,100.5%,1804件
10,750-799,1077円,138分,101%,1665件
11,800-849,1457円,136分,101.4%,1609件
12,850-899,1152円,132分,101.2%,2851件
13,900-949,1290円,132分,101.3%,1650件
14,950-999,1228円,130分,101.3%,1700件
15,1000-1049,1651円,127分,101.7%,1464件
16,1050-1099,1886円,125分,102%,1312件
17,1100-1149,1946円,122分,102.1%,1278件
18,1150-1199,1726円,121分,101.9%,1249件
19,1200-1249,1504円,118分,101.7%,1139件
20,1250-1299,2419円,114分,102.8%,1174件
21,1300-1349,3189円,112分,103.8%,1067件
22,1350-1399,2659円,110分,103.2%,1093件
23,1400-1449,2771円,107分,103.5%,1084件
24,1450-1499,2762円,103分,103.6%,1050件
25,1500-1549,3054円,101分,104%,1091件
26,1550-1599,3656円,98分,105%,994件
27,1600-1649,4004円,95分,105.6%,1021件
28,1650-1699,3845円,94分,105.5%,882件
29,1700-1749,3959円,90分,105.9%,919件
30,1750-1799,4298円,88分,106.5%,868件
31,1800-1849,3739円,84分,105.9%,836件
32,1850-1899,4365円,81分,107.2%,826件
33,1900-1949,4782円,77分,108.3%,834件
34,1950-1999,4973円,73分,109.1%,802件
35,2000-2049,4888円,70分,109.3%,777件
36,2050-2099,4742円,66分,109.6%,805件
37,2100-2149,5056円,64分,110.6%,740件
38,2150-2199,5515円,61分,112%,759件
39,2200-2249,5748円,57分,113.4%,763件
40,2250-2299,5549円,54分,113.7%,648件
41,2300-2349,5520円,51分,114.6%,680件
42,2350-2399,6163円,49分,116.9%,661件
43,2400-2449,6677円,46分,119.4%,658件
44,2450-2499,7106円,45分,121.1%,608件
45,2500-2549,6907円,43分,121.2%,625件
46,2550-2599,8073円,41分,126.5%,572件
47,2600-2649,8619円,39分,129.3%,559件
48,2650-2699,8927円,37分,132%,525件
49,2700-2749,9508円,36分,135.6%,476件
50,2750-2799,10558円,32分,144.1%,386件
51,2800-2849,11472円,29分,153.2%,346件
52,2850-2899,12073円,26分,162.8%,273件
53,2900-2949,13384円,23分,177.6%,185件
