,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2282円,146分,102.1%,1736件
1,600-649,2575円,144分,102.4%,1525件
2,650-699,2250円,144分,102.1%,1344件
3,700-749,2358円,142分,102.2%,1288件
4,750-799,2823円,136分,102.8%,1239件
5,800-849,2405円,139分,102.3%,1097件
6,850-899,3142円,135分,103.1%,1078件
7,900-949,3583円,131分,103.6%,951件
8,950-999,3930円,129分,104.1%,929件
9,1000-1049,3107円,127分,103.3%,1661件
10,1050-1099,2930円,126分,103.1%,945件
11,1100-1149,3791円,121分,104.2%,1007件
12,1150-1199,3509円,121分,103.9%,846件
13,1200-1249,4001円,118分,104.5%,781件
14,1250-1299,3776円,115分,104.4%,747件
15,1300-1349,4356円,113分,105.2%,771件
16,1350-1399,3996円,110分,104.8%,670件
17,1400-1449,4631円,107分,105.8%,673件
18,1450-1499,5352円,104分,106.9%,620件
19,1500-1549,4577円,103分,105.9%,628件
20,1550-1599,5012円,99分,106.8%,670件
21,1600-1649,4954円,95分,107%,609件
22,1650-1699,5039円,93分,107.2%,614件
23,1700-1749,5717円,89分,108.5%,588件
24,1750-1799,6191円,87分,109.5%,564件
25,1800-1849,5602円,86分,108.7%,504件
26,1850-1899,6176円,81分,110.2%,551件
27,1900-1949,6866円,80分,111.4%,515件
28,1950-1999,6139円,74分,111.1%,505件
29,2000-2049,6313円,72分,111.8%,457件
30,2050-2099,6282円,67分,112.5%,463件
31,2100-2149,7032円,62分,115.1%,470件
32,2150-2199,7268円,59分,116.5%,460件
33,2200-2249,6297円,55分,115.2%,465件
34,2250-2299,7072円,53分,117.9%,439件
35,2300-2349,7171円,50分,118.9%,429件
36,2350-2399,7652円,46分,122%,444件
37,2400-2449,7299円,45分,121.5%,370件
38,2450-2499,7919円,43分,124.5%,429件
39,2500-2549,8317円,43分,125.8%,376件
40,2550-2599,8973円,40分,129.8%,379件
41,2600-2649,9281円,40分,131%,334件
42,2650-2699,9263円,37分,133.2%,367件
43,2700-2749,10088円,35分,138.1%,306件
44,2750-2799,11197円,32分,146.6%,325件
45,2800-2849,11900円,29分,155.2%,310件
46,2850-2899,12790円,27分,163.4%,278件
47,2900-2949,13942円,24分,177.7%,183件
