,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3516円,146分,103.2%,92件
1,700-749,3428円,142分,103.2%,103件
2,750-799,3371円,133分,103.4%,131件
3,800-849,2397円,135分,102.4%,165件
4,850-899,4162円,132分,104.2%,172件
5,900-949,3561円,130分,103.6%,191件
6,950-999,3738円,126分,103.9%,223件
7,1000-1049,3255円,129分,103.4%,233件
8,1050-1099,4420円,127分,104.7%,226件
9,1100-1149,5128円,120分,105.7%,259件
10,1150-1199,3131円,124分,103.4%,261件
11,1200-1249,3328円,118分,103.8%,302件
12,1250-1299,5079円,115分,105.9%,293件
13,1300-1349,5196円,117分,105.9%,295件
14,1350-1399,5108円,108分,106.3%,289件
15,1400-1449,5619円,102分,107.4%,283件
16,1450-1499,5085円,102分,106.6%,275件
17,1500-1549,5484円,101分,107.2%,280件
18,1550-1599,5431円,98分,107.4%,237件
19,1600-1649,4451円,95分,106.2%,223件
20,1650-1699,5323円,93分,107.6%,233件
21,1700-1749,6057円,88分,109.2%,238件
22,1750-1799,5938円,86分,109.2%,208件
23,1800-1849,5663円,85分,108.9%,221件
24,1850-1899,6775円,82分,111%,229件
25,1900-1949,6479円,75分,111.5%,185件
26,1950-1999,6985円,77分,112.1%,175件
27,2000-2049,6310円,71分,111.8%,177件
28,2050-2099,8329円,66分,116.9%,160件
29,2100-2149,5518円,65分,111.2%,145件
30,2150-2199,8019円,59分,118%,131件
31,2200-2249,6387円,55分,115.5%,146件
32,2250-2299,7284円,50分,119.3%,162件
33,2300-2349,8226円,46分,124.1%,137件
34,2350-2399,7612円,46分,122%,128件
35,2400-2449,7428円,47分,121.3%,114件
36,2450-2499,8872円,42分,128.3%,118件
37,2500-2549,8509円,43分,126.7%,119件
38,2550-2599,9251円,40分,131%,105件
39,2600-2649,9523円,39分,132.2%,107件
40,2650-2699,9654円,38分,134%,100件
41,2700-2749,10077円,34分,139.4%,94件
42,2750-2799,11456円,32分,147.2%,125件
43,2800-2849,12122円,29分,156.6%,108件
44,2850-2899,12464円,26分,163.9%,83件
45,2900-2949,14533円,23分,185%,79件
