,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,5311円,126分,105.6%,425件
1,1100-1149,4169円,124分,104.5%,421件
2,1150-1199,4271円,122分,104.7%,479件
3,1200-1249,5013円,120分,105.6%,470件
4,1250-1299,5130円,117分,105.9%,402件
5,1300-1349,4409円,118分,105%,425件
6,1350-1399,5050円,109分,106.2%,436件
7,1400-1449,4756円,109分,105.8%,447件
8,1450-1499,5379円,105分,106.8%,413件
9,1500-1549,5278円,102分,106.9%,433件
10,1550-1599,5976円,100分,108%,411件
11,1600-1649,6328円,98分,108.6%,446件
12,1650-1699,5830円,93分,108.3%,384件
13,1700-1749,5577円,91分,108.2%,383件
14,1750-1799,6161円,86分,109.5%,335件
15,1800-1849,6358円,81分,110.5%,339件
16,1850-1899,7116円,81分,111.7%,320件
17,1900-1949,7123円,78分,112.2%,316件
18,1950-1999,6589円,73分,112%,283件
19,2000-2049,7382円,71分,113.8%,276件
20,2050-2099,7431円,68分,114.6%,276件
21,2100-2149,6418円,66分,113%,265件
22,2150-2199,5937円,65分,112.2%,263件
23,2200-2249,7113円,57分,116.6%,226件
24,2250-2299,7047円,55分,117%,226件
25,2300-2349,7139円,52分,118.4%,224件
26,2350-2399,7287円,49分,120%,229件
27,2400-2449,8071円,44分,124.4%,204件
28,2450-2499,7185円,46分,121.1%,216件
29,2500-2549,7914円,44分,124%,174件
30,2550-2599,9402円,40分,131.4%,199件
31,2600-2649,9768円,40分,132.5%,160件
32,2650-2699,10420円,37分,137.7%,201件
33,2700-2749,10588円,37分,138.4%,157件
34,2750-2799,11795円,33分,147.6%,146件
35,2800-2849,12834円,29分,158.9%,144件
36,2850-2899,13329円,27分,165.5%,156件
37,2900-2949,14920円,24分,182.4%,130件
