,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5129円,113分,106%,846件
1,1400-1449,5636円,108分,107%,798件
2,1450-1499,5648円,106分,107.1%,841件
3,1500-1549,5739円,105分,107.3%,773件
4,1550-1599,5473円,99分,107.4%,719件
5,1600-1649,5944円,98分,108.1%,658件
6,1650-1699,6276円,95分,108.8%,651件
7,1700-1749,6939円,90分,110.3%,592件
8,1750-1799,6072円,88分,109.2%,549件
9,1800-1849,7021円,86分,110.9%,529件
10,1850-1899,6471円,82分,110.5%,533件
11,1900-1949,6438円,79分,110.9%,532件
12,1950-1999,6555円,74分,111.8%,511件
13,2000-2049,6793円,72分,112.6%,498件
14,2050-2099,6414円,69分,112.4%,468件
15,2100-2149,7409円,65分,115.3%,446件
16,2150-2199,6455円,64分,113.4%,442件
17,2200-2249,7525円,59分,116.9%,399件
18,2250-2299,6349円,56分,115.1%,404件
19,2300-2349,7091円,52分,118.1%,387件
20,2350-2399,7703円,48分,121.6%,395件
21,2400-2449,7517円,48分,120.9%,451件
22,2450-2499,7792円,46分,122.6%,360件
23,2500-2549,8787円,43分,127.1%,333件
24,2550-2599,9104円,43分,128.3%,335件
25,2600-2649,10077円,40分,133.9%,338件
26,2650-2699,10396円,38分,136.7%,309件
27,2700-2749,11136円,35分,142.9%,298件
28,2750-2799,12163円,34分,148.1%,284件
29,2800-2849,12894円,30分,157.2%,290件
30,2850-2899,14081円,27分,169.5%,255件
31,2900-2949,14624円,25分,178.4%,187件
