,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-1006円,154分,99.1%,2286件
1,350-399,-1111円,153分,99%,2984件
2,400-449,-922円,152分,99.2%,2710件
3,450-499,-500円,149分,99.6%,2491件
4,500-549,-547円,149分,99.5%,2137件
5,550-599,-451円,146分,99.6%,1948件
6,600-649,-498円,146分,99.5%,1799件
7,650-699,5円,140分,100%,1732件
8,700-749,-306円,141分,99.7%,1538件
9,750-799,211円,139分,100.2%,1513件
10,800-849,658円,135分,100.6%,1385件
11,850-899,1092円,133分,101.1%,1321件
12,900-949,579円,130分,100.6%,2348件
13,950-999,733円,130分,100.8%,1355件
14,1000-1049,782円,126分,100.8%,1408件
15,1050-1099,1236円,125分,101.3%,1223件
16,1100-1149,1605円,122分,101.8%,1105件
17,1150-1199,1582円,118分,101.8%,1078件
18,1200-1249,1543円,118分,101.8%,1066件
19,1250-1299,1192円,114分,101.4%,966件
20,1300-1349,2100円,112分,102.5%,980件
21,1350-1399,2895円,109分,103.5%,879件
22,1400-1449,2290円,107分,102.8%,893件
23,1450-1499,2495円,103分,103.2%,910件
24,1500-1549,2607円,100分,103.5%,885件
25,1550-1599,2821円,97分,103.9%,901件
26,1600-1649,3661円,94分,105.2%,859件
27,1650-1699,3802円,92分,105.5%,841件
28,1700-1749,3516円,91分,105.2%,730件
29,1750-1799,4009円,86分,106.2%,778件
30,1800-1849,4225円,85分,106.6%,729件
31,1850-1899,3960円,80分,106.6%,709件
32,1900-1949,4377円,77分,107.6%,684件
33,1950-1999,4572円,74分,108.2%,675件
34,2000-2049,5208円,69分,110.1%,674件
35,2050-2099,5055円,67分,110.1%,658件
36,2100-2149,4551円,62分,109.8%,663件
37,2150-2199,5220円,60分,111.6%,615件
38,2200-2249,5381円,57分,112.5%,623件
39,2250-2299,5937円,53分,114.9%,645件
40,2300-2349,5551円,50分,114.7%,548件
41,2350-2399,5530円,48分,115.4%,571件
42,2400-2449,6305円,46分,118.1%,546件
43,2450-2499,6871円,44分,120.9%,542件
44,2500-2549,7362円,43分,122.9%,493件
45,2550-2599,7037円,42分,122.6%,519件
46,2600-2649,8148円,39分,128%,452件
47,2650-2699,8831円,37分,131.8%,460件
48,2700-2749,9392円,34分,136.8%,439件
49,2750-2799,10033円,33分,141.1%,389件
50,2800-2849,11206円,29分,151.4%,304件
51,2850-2899,12087円,25分,164%,276件
52,2900-2949,12465円,22分,174.6%,201件
