,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4095円,141分,103.9%,366件
1,750-799,5688円,132分,105.7%,384件
2,800-849,4727円,132分,104.8%,363件
3,850-899,4995円,132分,105%,402件
4,900-949,4998円,130分,105.1%,380件
5,950-999,4827円,131分,104.9%,398件
6,1000-1049,5853円,123分,106.4%,414件
7,1050-1099,5115円,124分,105.5%,374件
8,1100-1149,6127円,119分,106.9%,365件
9,1150-1199,5394円,122分,105.9%,444件
10,1200-1249,5708円,114分,106.7%,429件
11,1250-1299,5932円,113分,107%,466件
12,1300-1349,6440円,112分,107.7%,363件
13,1350-1399,5648円,106分,107.1%,391件
14,1400-1449,6488円,108分,108%,327件
15,1450-1499,6165円,102分,108%,329件
16,1500-1549,6343円,102分,108.3%,288件
17,1550-1599,5927円,95分,108.3%,280件
18,1600-1649,7390円,94分,110.5%,285件
19,1650-1699,6906円,91分,110.1%,230件
20,1700-1749,6974円,90分,110.4%,256件
21,1750-1799,7968円,85分,112.4%,278件
22,1800-1849,7108円,83分,111.5%,272件
23,1850-1899,7063円,83分,111.4%,261件
24,1900-1949,7525円,79分,112.7%,199件
25,1950-1999,7472円,74分,113.5%,214件
26,2000-2049,8358円,70分,115.9%,202件
27,2050-2099,8903円,68分,117.5%,207件
28,2100-2149,7743円,64分,116.1%,203件
29,2150-2199,8399円,60分,118.6%,196件
30,2200-2249,8456円,54分,121.1%,191件
31,2250-2299,8399円,49分,122.7%,201件
32,2300-2349,8351円,45分,124.5%,179件
33,2350-2399,9427円,42分,129.7%,176件
34,2400-2449,9345円,42分,130%,158件
35,2450-2499,8846円,41分,128.5%,154件
36,2500-2549,10242円,38分,136%,142件
37,2550-2599,10156円,40分,134.3%,144件
38,2600-2649,10966円,37分,139.1%,138件
39,2650-2699,11091円,37分,140.1%,136件
40,2700-2749,11241円,33分,144.9%,132件
41,2750-2799,11653円,32分,148.6%,134件
42,2800-2849,12537円,30分,155.8%,112件
43,2850-2899,13346円,26分,167.4%,100件
44,2900-2949,14238円,24分,179.8%,122件
