,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6713円,105分,108.6%,498件
1,1500-1549,7169円,104分,109.2%,428件
2,1550-1599,6585円,102分,108.6%,425件
3,1600-1649,7268円,97分,110%,466件
4,1650-1699,7326円,93分,110.5%,455件
5,1700-1749,7160円,91分,110.5%,444件
6,1750-1799,7642円,89分,111.5%,353件
7,1800-1849,7567円,85分,111.9%,377件
8,1850-1899,7771円,82分,112.6%,346件
9,1900-1949,7816円,79分,113.2%,359件
10,1950-1999,7145円,75分,112.6%,344件
11,2000-2049,7977円,72分,114.8%,317件
12,2050-2099,7942円,68分,115.6%,316件
13,2100-2149,7647円,63分,116.2%,318件
14,2150-2199,7638円,60分,116.8%,295件
15,2200-2249,7949円,55分,119.1%,296件
16,2250-2299,8272円,54分,120.4%,278件
17,2300-2349,7511円,50分,119.9%,263件
18,2350-2399,8323円,46分,123.9%,254件
19,2400-2449,8736円,46分,125.4%,251件
20,2450-2499,9297円,45分,127.5%,229件
21,2500-2549,9394円,44分,128.5%,228件
22,2550-2599,9628円,42分,130.8%,232件
23,2600-2649,10256円,40分,134.2%,225件
24,2650-2699,10595円,38分,137.4%,208件
25,2700-2749,11412円,36分,142.5%,190件
26,2750-2799,12077円,33分,148.8%,219件
27,2800-2849,13121円,30分,158.6%,203件
28,2850-2899,13662円,27分,168.7%,213件
29,2900-2949,14799円,24分,182.2%,164件
