,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6113円,105分,107.7%,413件
1,1500-1549,5989円,103分,107.8%,433件
2,1550-1599,6694円,101分,108.9%,411件
3,1600-1649,7034円,99分,109.5%,446件
4,1650-1699,6494円,94分,109.2%,384件
5,1700-1749,6215円,92分,109%,383件
6,1750-1799,6782円,87分,110.4%,335件
7,1800-1849,6945円,82分,111.3%,339件
8,1850-1899,7715円,82分,112.6%,320件
9,1900-1949,7703円,79分,113.1%,316件
10,1950-1999,7129円,74分,112.9%,283件
11,2000-2049,7922円,72分,114.7%,276件
12,2050-2099,7944円,69分,115.5%,276件
13,2100-2149,6898円,66分,113.9%,265件
14,2150-2199,6399円,65分,113.1%,263件
15,2200-2249,7542円,58分,117.4%,226件
16,2250-2299,7469円,56分,117.9%,226件
17,2300-2349,7533円,52分,119.3%,224件
18,2350-2399,7658円,49分,120.9%,229件
19,2400-2449,8433円,44分,125.3%,204件
20,2450-2499,7547円,46分,122%,216件
21,2500-2549,8276円,44分,124.9%,174件
22,2550-2599,9764円,40分,132.3%,199件
23,2600-2649,10130円,40分,133.4%,160件
24,2650-2699,10782円,37分,138.6%,201件
25,2700-2749,10951円,37分,139.4%,157件
26,2750-2799,12157円,33分,148.5%,146件
27,2800-2849,13196円,29分,159.9%,144件
28,2850-2899,13691円,27分,166.5%,156件
29,2900-2949,15283円,24分,183.3%,130件
