,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5561円,117分,106.3%,402件
1,1300-1349,4837円,118分,105.5%,425件
2,1350-1399,5452円,110分,106.6%,436件
3,1400-1449,5154円,110分,106.3%,447件
4,1450-1499,5769円,105分,107.3%,413件
5,1500-1549,5655円,102分,107.4%,433件
6,1550-1599,6357円,101分,108.4%,411件
7,1600-1649,6703円,98分,109.1%,446件
8,1650-1699,6182円,94分,108.8%,384件
9,1700-1749,5916円,92分,108.6%,383件
10,1750-1799,6491円,87分,110%,335件
11,1800-1849,6669円,81分,110.9%,339件
12,1850-1899,7434円,81分,112.2%,320件
13,1900-1949,7431円,78分,112.6%,316件
14,1950-1999,6876円,74分,112.5%,283件
15,2000-2049,7669円,71分,114.3%,276件
16,2050-2099,7704円,68分,115%,276件
17,2100-2149,6673円,66分,113.5%,265件
18,2150-2199,6182円,65分,112.7%,263件
19,2200-2249,7341円,57分,117%,226件
20,2250-2299,7271円,56分,117.4%,226件
21,2300-2349,7348円,52分,118.9%,224件
22,2350-2399,7484円,49分,120.5%,229件
23,2400-2449,8263円,44分,124.9%,204件
24,2450-2499,7378円,46分,121.5%,216件
25,2500-2549,8106円,44分,124.5%,174件
26,2550-2599,9594円,40分,131.9%,199件
27,2600-2649,9960円,40分,133%,160件
28,2650-2699,10612円,37分,138.2%,201件
29,2700-2749,10781円,37分,139%,157件
30,2750-2799,11987円,33分,148.1%,146件
31,2800-2849,13026円,29分,159.4%,144件
32,2850-2899,13521円,27分,166%,156件
33,2900-2949,15113円,24分,182.9%,130件
