,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6295円,131分,106.4%,36件
1,950-999,4129円,122分,104.5%,43件
2,1000-1049,5949円,129分,106.2%,41件
3,1050-1099,5350円,115分,106.2%,53件
4,1100-1149,7635円,120分,108.5%,45件
5,1150-1199,5251円,122分,105.7%,64件
6,1200-1249,3067円,114分,103.6%,57件
7,1250-1299,5538円,111分,106.7%,65件
8,1300-1349,7171円,106分,109%,82件
9,1350-1399,6177円,110分,107.5%,84件
10,1400-1449,7147円,107分,108.9%,86件
11,1450-1499,6992円,106分,108.8%,86件
12,1500-1549,5815円,101分,107.7%,95件
13,1550-1599,5428円,102分,107.1%,109件
14,1600-1649,6295円,95分,108.9%,95件
15,1650-1699,6351円,93分,109.1%,85件
16,1700-1749,6272円,95分,108.8%,100件
17,1750-1799,7872円,84分,112.5%,93件
18,1800-1849,6977円,87分,110.7%,99件
19,1850-1899,8553円,78分,114.6%,105件
20,1900-1949,5664円,78分,109.7%,88件
21,1950-1999,8558円,70分,116.4%,84件
22,2000-2049,8921円,74分,116.1%,99件
23,2050-2099,7755円,65分,115.8%,72件
24,2100-2149,6662円,65分,113.6%,77件
25,2150-2199,7175円,59分,116.3%,68件
26,2200-2249,9575円,52分,124.5%,84件
27,2250-2299,7375円,51分,119.4%,48件
28,2300-2349,9022円,46分,126.3%,61件
29,2350-2399,8961円,42分,128.6%,51件
30,2400-2449,8790円,43分,127.2%,50件
31,2450-2499,8785円,40分,129.2%,57件
32,2500-2549,9777円,40分,132.9%,60件
33,2550-2599,9446円,40分,131.2%,61件
34,2600-2649,9471円,41分,130.9%,46件
35,2650-2699,9720円,38分,134%,49件
36,2700-2749,10613円,35分,140.8%,52件
37,2750-2799,11074円,32分,146.1%,47件
38,2800-2849,11693円,29分,153.9%,33件
39,2850-2899,12464円,25分,167.3%,50件
40,2900-2949,14148円,25分,175.7%,38件
