,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3408円,133分,103.4%,2348件
1,950-999,3527円,132分,103.6%,1355件
2,1000-1049,3489円,128分,103.6%,1408件
3,1050-1099,3932円,127分,104.1%,1223件
4,1100-1149,4285円,125分,104.6%,1105件
5,1150-1199,4168円,121分,104.6%,1078件
6,1200-1249,4100円,120分,104.6%,1066件
7,1250-1299,3653円,117分,104.2%,966件
8,1300-1349,4555円,114分,105.3%,980件
9,1350-1399,5350円,112分,106.4%,879件
10,1400-1449,4655円,109分,105.7%,893件
11,1450-1499,4767円,105分,106%,910件
12,1500-1549,4827円,102分,106.3%,885件
13,1550-1599,4980円,99分,106.7%,901件
14,1600-1649,5811円,96分,108.1%,859件
15,1650-1699,5896円,94分,108.4%,841件
16,1700-1749,5569円,92分,108%,730件
17,1750-1799,5981円,88分,109.1%,778件
18,1800-1849,6200円,87分,109.5%,729件
19,1850-1899,5784円,81分,109.5%,709件
20,1900-1949,6169円,79分,110.5%,684件
21,1950-1999,6282円,76分,111.1%,675件
22,2000-2049,6840円,70分,113%,674件
23,2050-2099,6628円,68分,113%,658件
24,2100-2149,5980円,63分,112.6%,663件
25,2150-2199,6626円,61分,114.5%,615件
26,2200-2249,6737円,59分,115.3%,623件
27,2250-2299,7220円,54分,117.8%,645件
28,2300-2349,6773円,52分,117.5%,548件
29,2350-2399,6680円,49分,118.2%,571件
30,2400-2449,7445円,47分,120.9%,546件
31,2450-2499,8012円,45分,123.8%,542件
32,2500-2549,8502円,44分,125.9%,493件
33,2550-2599,8177円,43分,125.6%,519件
34,2600-2649,9288円,40分,131.1%,452件
35,2650-2699,9971円,38分,135%,460件
36,2700-2749,10532円,35分,140%,439件
37,2750-2799,11174円,34分,144.3%,389件
38,2800-2849,12347円,30分,154.7%,304件
39,2850-2899,13227円,26分,167.4%,276件
40,2900-2949,13606円,23分,177.9%,201件
