,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6060円,103分,107.9%,693件
1,1550-1599,6110円,102分,108%,640件
2,1600-1649,5879円,96分,108.2%,589件
3,1650-1699,6426円,95分,109%,537件
4,1700-1749,6755円,92分,109.8%,546件
5,1750-1799,7191円,87分,111%,474件
6,1800-1849,6028円,86分,109.3%,446件
7,1850-1899,7562円,83分,112.2%,429件
8,1900-1949,6402円,79分,110.8%,426件
9,1950-1999,6684円,75分,111.8%,436件
10,2000-2049,7099円,71分,113.3%,426件
11,2050-2099,6936円,69分,113.5%,396件
12,2100-2149,6529円,66分,113.2%,376件
13,2150-2199,7418円,61分,116.1%,363件
14,2200-2249,6631円,60分,114.7%,355件
15,2250-2299,7717円,56分,118.4%,312件
16,2300-2349,6702円,53分,116.9%,330件
17,2350-2399,7455円,49分,120.3%,315件
18,2400-2449,8008円,46分,123.1%,318件
19,2450-2499,8218円,46分,123.7%,376件
20,2500-2549,8336円,45分,124.9%,300件
21,2550-2599,9124円,42分,128.6%,274件
22,2600-2649,9909円,41分,132.6%,282件
23,2650-2699,10720円,38分,137.4%,271件
24,2700-2749,11080円,36分,141.2%,249件
25,2750-2799,12002円,32分,149.4%,236件
26,2800-2849,13195円,31分,156.8%,231件
27,2850-2899,14102円,27分,169.6%,238件
28,2900-2949,15135円,24分,184.3%,187件
