,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,5662円,137分,105.5%,666件
1,700-749,5291円,138分,105.1%,883件
2,750-799,5943円,133分,106%,791件
3,800-849,6296円,132分,106.4%,709件
4,850-899,6340円,130分,106.5%,634件
5,900-949,6234円,129分,106.5%,579件
6,950-999,5818円,128分,106.1%,534件
7,1000-1049,6403円,122分,107%,514件
8,1050-1099,6448円,121分,107.1%,433件
9,1100-1149,6774円,120分,107.5%,401件
10,1150-1199,6664円,117分,107.6%,360件
11,1200-1249,7524円,116分,108.7%,388件
12,1250-1299,7176円,111分,108.6%,675件
13,1300-1349,7146円,107分,108.9%,372件
14,1350-1399,8029円,105分,110.2%,401件
15,1400-1449,7897円,103分,110.2%,373件
16,1450-1499,7654円,101分,110.1%,308件
17,1500-1549,7157円,98分,109.7%,319件
18,1550-1599,8328円,95分,111.7%,310件
19,1600-1649,8678円,93分,112.4%,286件
20,1650-1699,8399円,89分,112.6%,243件
21,1700-1749,9371円,86分,114.6%,252件
22,1750-1799,8349円,86分,113%,236件
23,1800-1849,9300円,82分,115%,264件
24,1850-1899,8979円,77分,115.5%,252件
25,1900-1949,8290円,77分,114.3%,235件
26,1950-1999,10139円,72分,118.8%,232件
27,2000-2049,10005円,71分,118.7%,219件
28,2050-2099,9295円,68分,118.3%,186件
29,2100-2149,10580円,66分,121.5%,221件
30,2150-2199,10593円,62分,122.7%,191件
31,2200-2249,10265円,55分,124.8%,201件
32,2250-2299,10100円,51分,126.5%,176件
33,2300-2349,10462円,45分,130.7%,187件
34,2350-2399,11176円,40分,137.7%,176件
35,2400-2449,10951円,38分,138.8%,172件
36,2450-2499,10908円,36分,139.9%,207件
37,2500-2549,11461円,35分,143.8%,186件
38,2550-2599,11326円,36分,142.5%,173件
39,2600-2649,12414円,32分,151.1%,180件
40,2650-2699,11735円,33分,148.1%,151件
41,2700-2749,12810円,30分,157.5%,166件
42,2750-2799,12837円,30分,157.8%,142件
43,2800-2849,13457円,27分,166.1%,155件
44,2850-2899,14539円,25分,176.7%,134件
45,2900-2949,14844円,21分,192.1%,131件
