,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3794円,137分,103.7%,60件
1,850-899,5861円,126分,106.2%,54件
2,900-949,4486円,118分,105.1%,66件
3,950-999,2770円,126分,102.9%,98件
4,1000-1049,4224円,126分,104.5%,105件
5,1050-1099,4964円,123分,105.4%,99件
6,1100-1149,3968円,121分,104.4%,128件
7,1150-1199,3182円,122分,103.5%,124件
8,1200-1249,5787円,117分,106.6%,136件
9,1250-1299,6325円,114分,107.4%,145件
10,1300-1349,4686円,112分,105.6%,154件
11,1350-1399,3983円,108分,104.9%,178件
12,1400-1449,6003円,104分,107.7%,171件
13,1450-1499,6096円,107分,107.6%,174件
14,1500-1549,6067円,98分,108.2%,172件
15,1550-1599,7035円,91分,110.3%,179件
16,1600-1649,6942円,92分,110.1%,157件
17,1650-1699,6900円,94分,109.8%,163件
18,1700-1749,6837円,87分,110.5%,142件
19,1750-1799,5960円,84分,109.4%,146件
20,1800-1849,6577円,85分,110.4%,135件
21,1850-1899,6632円,76分,111.6%,127件
22,1900-1949,6534円,76分,111.5%,117件
23,1950-1999,6932円,73分,112.7%,129件
24,2000-2049,7508円,69分,114.5%,120件
25,2050-2099,7801円,65分,116%,98件
26,2100-2149,8699円,67分,117.4%,109件
27,2150-2199,7730円,59分,117.4%,95件
28,2200-2249,9615円,53分,124.3%,82件
29,2250-2299,6989円,52分,117.8%,79件
30,2300-2349,8016円,46分,123.3%,71件
31,2350-2399,7142円,44分,121.7%,91件
32,2400-2449,9162円,39分,131.2%,96件
33,2450-2499,9486円,37分,134.4%,78件
34,2500-2549,8988円,41分,128.9%,66件
35,2550-2599,9553円,40分,131.9%,66件
36,2600-2649,11139円,35分,142.2%,69件
37,2650-2699,10499円,34分,141.2%,70件
38,2700-2749,11315円,33分,145.2%,61件
39,2750-2799,11328円,31分,149%,65件
40,2800-2849,11838円,28分,156.3%,56件
41,2850-2899,11699円,25分,163%,52件
42,2900-2949,14180円,23分,180.8%,64件
