,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,9762円,110分,111.8%,209件
1,1300-1349,9391円,112分,111.2%,242件
2,1350-1399,9726円,103分,112.5%,247件
3,1400-1449,10295円,106分,112.9%,289件
4,1450-1499,9987円,105分,112.7%,220件
5,1500-1549,9197円,97分,112.6%,239件
6,1550-1599,10699円,98分,114.6%,176件
7,1600-1649,10587円,93分,115.2%,192件
8,1650-1699,11410円,92分,116.6%,158件
9,1700-1749,9832円,86分,115.3%,156件
10,1750-1799,11437円,86分,117.7%,165件
11,1800-1849,11143円,84分,117.7%,134件
12,1850-1899,10423円,80分,117.4%,147件
13,1900-1949,12248円,74分,122.2%,162件
14,1950-1999,10881円,73分,119.8%,170件
15,2000-2049,10913円,71分,120.5%,152件
16,2050-2099,12201円,68分,123.8%,124件
17,2100-2149,11165円,64分,123.3%,132件
18,2150-2199,12636円,61分,127.6%,115件
19,2200-2249,12349円,58分,128.2%,130件
20,2250-2299,11579円,53分,129.1%,115件
21,2300-2349,11770円,47分,133.5%,118件
22,2350-2399,11655円,40分,139.3%,118件
23,2400-2449,11293円,37分,140.2%,119件
24,2450-2499,12027円,36分,144.3%,89件
25,2500-2549,13123円,34分,151.5%,97件
26,2550-2599,13251円,33分,153.2%,90件
27,2600-2649,12269円,34分,147.8%,85件
28,2650-2699,13431円,31分,157.5%,74件
29,2700-2749,14704円,30分,165.3%,87件
30,2750-2799,14756円,30分,166.7%,78件
31,2800-2849,14623円,29分,168.1%,80件
32,2850-2899,15227円,24分,184.7%,70件
33,2900-2949,15431円,23分,187.8%,75件
