,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-1063円,171分,99.2%,47件
1,400-449,253円,155分,100.2%,70件
2,450-499,-20円,149分,100%,104件
3,500-549,500円,149分,100.4%,136件
4,550-599,269円,141分,100.3%,179件
5,600-649,1325円,140分,101.3%,204件
6,650-699,1265円,141分,101.2%,215件
7,700-749,1360円,139分,101.3%,239件
8,750-799,315円,140分,100.3%,281件
9,800-849,1365円,136分,101.3%,288件
10,850-899,1802円,134分,101.8%,301件
11,900-949,1979円,131分,102%,358件
12,950-999,2608円,128分,102.7%,360件
13,1000-1049,1862円,125分,102%,435件
14,1050-1099,2884円,124分,103.1%,425件
15,1100-1149,1852円,122分,102%,421件
16,1150-1199,1995円,120分,102.2%,479件
17,1200-1249,2723円,118分,103.1%,470件
18,1250-1299,2903円,115分,103.4%,402件
19,1300-1349,2193円,116分,102.5%,425件
20,1350-1399,2974円,107分,103.7%,436件
21,1400-1449,2696円,108分,103.3%,447件
22,1450-1499,3366円,103分,104.4%,413件
23,1500-1549,3326円,100分,104.4%,433件
24,1550-1599,4004円,98分,105.4%,411件
25,1600-1649,4391円,96分,106.1%,446件
26,1650-1699,4005円,92分,105.8%,384件
27,1700-1749,3824円,90分,105.7%,383件
28,1750-1799,4456円,85分,107%,335件
29,1800-1849,4747円,80分,107.9%,339件
30,1850-1899,5471円,80分,109.2%,320件
31,1900-1949,5531円,77分,109.6%,316件
32,1950-1999,5108円,72分,109.5%,283件
33,2000-2049,5900円,70分,111.3%,276件
34,2050-2099,6022円,67分,112%,276件
35,2100-2149,5098円,65分,110.5%,265件
36,2150-2199,4669円,64分,109.8%,263件
37,2200-2249,5935円,56分,114.1%,226件
38,2250-2299,5889円,54分,114.4%,226件
39,2300-2349,6060円,51分,115.9%,224件
40,2350-2399,6266円,48分,117.5%,229件
41,2400-2449,7076円,43分,121.8%,204件
42,2450-2499,6191円,45分,118.5%,216件
43,2500-2549,6919円,43分,121.4%,174件
44,2550-2599,8407円,39分,128.7%,199件
45,2600-2649,8773円,39分,129.8%,160件
46,2650-2699,9426円,36分,134.9%,201件
47,2700-2749,9594円,36分,135.7%,157件
48,2750-2799,10800円,32分,144.7%,146件
49,2800-2849,11839円,28分,156%,144件
50,2850-2899,12334円,26分,162.6%,156件
51,2900-2949,13926円,23分,179.8%,130件
