,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1528円,146分,101.4%,2912件
1,650-699,1668円,144分,101.5%,2750件
2,700-749,1568円,141分,101.5%,4989件
3,750-799,1567円,141分,101.5%,2869件
4,800-849,1452円,138分,101.4%,2916件
5,850-899,1809円,135分,101.8%,2436件
6,900-949,1966円,133分,102%,2233件
7,950-999,2010円,130分,102.1%,2151件
8,1000-1049,1765円,129分,101.8%,2086件
9,1050-1099,2088円,125分,102.2%,2003件
10,1100-1149,2640円,122分,102.9%,2061件
11,1150-1199,3287円,121分,103.6%,1888件
12,1200-1249,2760円,118分,103.1%,1911件
13,1250-1299,3399円,114分,104%,1900件
14,1300-1349,2614円,114分,103.1%,1791件
15,1350-1399,2911円,111分,103.5%,1836件
16,1400-1449,3613円,107分,104.5%,1730件
17,1450-1499,3787円,105分,104.8%,1749件
18,1500-1549,3802円,102分,105%,1625件
19,1550-1599,3954円,98分,105.4%,1633件
20,1600-1649,4294円,97分,105.9%,1540件
21,1650-1699,3826円,94分,105.4%,1511件
22,1700-1749,4266円,91分,106.3%,1446件
23,1750-1799,4637円,87分,107.1%,1456件
24,1800-1849,4210円,84分,106.7%,1403件
25,1850-1899,4387円,81分,107.2%,1368件
26,1900-1949,4408円,77分,107.6%,1373件
27,1950-1999,5147円,75分,109.2%,1330件
28,2000-2049,4988円,72分,109.3%,1312件
29,2050-2099,5337円,69分,110.3%,1268件
30,2100-2149,5326円,66分,110.8%,1169件
31,2150-2199,4991円,62分,110.7%,1164件
32,2200-2249,5837円,59分,113.1%,1147件
33,2250-2299,5938円,55分,114.4%,1147件
34,2300-2349,6056円,52分,115.6%,1061件
35,2350-2399,6127円,49分,116.7%,1096件
36,2400-2449,6720円,47分,119.1%,1015件
37,2450-2499,7228円,45分,121.2%,1015件
38,2500-2549,7612円,44分,123.1%,954件
39,2550-2599,8290円,42分,126.1%,853件
40,2600-2649,8868円,39分,130.2%,708件
41,2650-2699,9397円,38分,133.2%,631件
42,2700-2749,9979円,35分,138.2%,473件
43,2750-2799,10957円,33分,144.8%,370件
44,2800-2849,11722円,29分,153.5%,317件
45,2850-2899,13155円,26分,166.7%,264件
46,2900-2949,13495円,24分,174.6%,192件
