,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7577円,112分,109%,247件
1,1350-1399,7305円,117分,108.4%,238件
2,1400-1449,7415円,107分,109.2%,231件
3,1450-1499,7940円,101分,110.5%,238件
4,1500-1549,7580円,102分,109.9%,229件
5,1550-1599,7811円,101分,110.3%,234件
6,1600-1649,8006円,96分,111.1%,208件
7,1650-1699,6546円,93分,109.4%,186件
8,1700-1749,7407円,93分,110.6%,197件
9,1750-1799,7525円,85分,111.8%,183件
10,1800-1849,7927円,85分,112.5%,176件
11,1850-1899,7788円,82分,112.7%,189件
12,1900-1949,8470円,79分,114.3%,186件
13,1950-1999,8363円,73分,115.2%,150件
14,2000-2049,9146円,75分,116.2%,159件
15,2050-2099,8064円,68分,115.7%,144件
16,2100-2149,10129円,64分,121.2%,134件
17,2150-2199,7537円,62分,116.2%,122件
18,2200-2249,8901円,56分,121.3%,101件
19,2250-2299,7355円,53分,118.6%,122件
20,2300-2349,9342円,47分,126.7%,139件
21,2350-2399,9509円,42分,130.3%,110件
22,2400-2449,9435円,44分,128.6%,103件
23,2450-2499,8995円,46分,126.2%,91件
24,2500-2549,10624円,40分,135.3%,104件
25,2550-2599,9900円,42分,131.7%,98件
26,2600-2649,10645円,39分,136.5%,88件
27,2650-2699,10819円,38分,137.9%,85件
28,2700-2749,11321円,36分,142%,83件
29,2750-2799,11572円,32分,148.1%,79件
30,2800-2849,13331円,30分,158.5%,106件
31,2850-2899,13997円,26分,171.3%,84件
32,2900-2949,14108円,24分,179.1%,62件
