,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-257円,156分,99.8%,3705件
1,400-449,-222円,154分,99.8%,3363件
2,450-499,-13円,153分,100%,3154件
3,500-549,305円,149分,100.3%,3037件
4,550-599,34円,148分,100%,2669件
5,600-649,419円,146分,100.4%,2600件
6,650-699,982円,142分,100.9%,2447件
7,700-749,1226円,141分,101.2%,2316件
8,750-799,988円,137分,101%,4201件
9,800-849,1094円,137分,101.1%,2416件
10,850-899,993円,135分,101%,2444件
11,900-949,1243円,132分,101.3%,2042件
12,950-999,1648円,130分,101.7%,1885件
13,1000-1049,1677円,127分,101.8%,1837件
14,1050-1099,1376円,126分,101.5%,1777件
15,1100-1149,1532円,123分,101.7%,1672件
16,1150-1199,2144円,119分,102.4%,1710件
17,1200-1249,2813円,118分,103.2%,1539件
18,1250-1299,2216円,116分,102.6%,1573件
19,1300-1349,2815円,112分,103.4%,1592件
20,1350-1399,2290円,110分,102.8%,1507件
21,1400-1449,2699円,107分,103.3%,1543件
22,1450-1499,3358円,104分,104.3%,1458件
23,1500-1549,3363円,101分,104.4%,1454件
24,1550-1599,3553円,99分,104.8%,1335件
25,1600-1649,3628円,95分,105.1%,1347件
26,1650-1699,3929円,94分,105.6%,1269件
27,1700-1749,3464円,91分,105.1%,1261件
28,1750-1799,3977円,87分,106.1%,1192件
29,1800-1849,4211円,84分,106.7%,1204件
30,1850-1899,4133円,81分,106.8%,1177件
31,1900-1949,4340円,77分,107.5%,1119件
32,1950-1999,4291円,73分,107.9%,1143件
33,2000-2049,4776円,71分,109%,1100件
34,2050-2099,4703円,68分,109.2%,1087件
35,2100-2149,5307円,65分,110.9%,1076件
36,2150-2199,5266円,62分,111.3%,988件
37,2200-2249,5078円,58分,111.6%,970件
38,2250-2299,5560円,56分,113.3%,960件
39,2300-2349,5994円,51分,115.7%,968件
40,2350-2399,6153円,49分,116.8%,885件
41,2400-2449,6328円,46分,118.3%,938件
42,2450-2499,6991円,45分,120.9%,844件
43,2500-2549,7375円,44分,122.6%,826件
44,2550-2599,7858円,42分,125.2%,786件
45,2600-2649,8430円,40分,128%,700件
46,2650-2699,9136円,37分,132.7%,584件
47,2700-2749,9808円,35分,137.6%,514件
48,2750-2799,10483円,32分,144.1%,397件
49,2800-2849,11526円,29分,153%,300件
50,2850-2899,12443円,26分,164.8%,266件
51,2900-2949,13511円,23分,177.7%,182件
