,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6816円,103分,108.8%,283件
1,1550-1599,5980円,101分,107.9%,273件
2,1600-1649,6686円,98分,109.1%,274件
3,1650-1699,7182円,94分,110.2%,286件
4,1700-1749,7073円,91分,110.4%,249件
5,1750-1799,6464円,89分,109.7%,255件
6,1800-1849,7404円,88分,111.3%,263件
7,1850-1899,7572円,81分,112.5%,223件
8,1900-1949,8157円,82分,113.2%,199件
9,1950-1999,7722円,75分,113.8%,216件
10,2000-2049,8963円,71分,116.9%,197件
11,2050-2099,6374円,70分,112.2%,173件
12,2100-2149,8511円,64分,117.8%,162件
13,2150-2199,7377円,60分,116.5%,179件
14,2200-2249,7704円,56分,118.3%,184件
15,2250-2299,8839円,51分,123.3%,164件
16,2300-2349,8515円,50分,122.5%,157件
17,2350-2399,7690円,49分,121.1%,143件
18,2400-2449,9305円,44分,128.2%,140件
19,2450-2499,8404円,46分,124.1%,140件
20,2500-2549,9325円,43分,128.9%,123件
21,2550-2599,9982円,42分,131.7%,130件
22,2600-2649,9660円,41分,131.3%,114件
23,2650-2699,10698円,37分,138.6%,120件
24,2700-2749,11579円,36分,143.2%,145件
25,2750-2799,11973円,33分,148.4%,124件
26,2800-2849,12916円,30分,157.3%,110件
27,2850-2899,14598円,27分,172.5%,107件
28,2900-2949,14764円,25分,178.7%,102件
