,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6753円,107分,108.4%,14件
1,1250-1299,7856円,114分,109.2%,19件
2,1300-1349,9411円,100分,112.5%,25件
3,1350-1399,8056円,105分,110.2%,31件
4,1400-1449,9532円,97分,113.1%,16件
5,1450-1499,7475円,105分,109.5%,16件
6,1500-1549,9188円,97分,112.7%,26件
7,1550-1599,6981円,100分,109.3%,29件
8,1600-1649,9228円,91分,113.5%,42件
9,1650-1699,9739円,93分,114%,32件
10,1700-1749,8915円,93分,112.8%,36件
11,1750-1799,9696円,79分,116.3%,30件
12,1800-1849,9636円,82分,115.8%,36件
13,1850-1899,6611円,72分,112.3%,26件
14,1900-1949,9664円,77分,116.7%,33件
15,1950-1999,8921円,70分,117%,43件
16,2000-2049,10504円,69分,120.3%,37件
17,2050-2099,8058円,67分,115.9%,38件
18,2100-2149,9290円,62分,119.9%,39件
19,2150-2199,10769円,53分,127%,32件
20,2200-2249,9597円,52分,124.5%,35件
21,2250-2299,9872円,46分,128.4%,44件
22,2300-2349,10380円,46分,130%,40件
23,2350-2399,6907円,45分,120.6%,40件
24,2400-2449,8237円,41分,126.8%,31件
25,2450-2499,9576円,37分,134.3%,48件
26,2500-2549,7002円,43分,121.9%,42件
27,2550-2599,8435円,37分,130.4%,38件
28,2600-2649,9867円,34分,139%,31件
29,2650-2699,11557円,30分,151.1%,39件
30,2700-2749,10394円,33分,142.4%,26件
31,2750-2799,10986円,28分,151.4%,23件
32,2800-2849,11930円,27分,158.6%,32件
33,2850-2899,13452円,26分,169.2%,30件
34,2900-2949,13891円,24分,178.5%,21件
