,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1910円,163分,98.4%,6040件
1,200-249,-2010円,162分,98.3%,5312件
2,250-299,-1562円,158分,98.7%,5009件
3,300-349,-1297円,157分,98.9%,4375件
4,350-399,-1276円,155分,98.9%,3988件
5,400-449,-1178円,153分,99%,3750件
6,450-499,-897円,150分,99.2%,3599件
7,500-549,-945円,149分,99.2%,3186件
8,550-599,-632円,147分,99.4%,3101件
9,600-649,-144円,144分,99.9%,2912件
10,650-699,5円,143分,100%,2750件
11,700-749,-64円,139分,99.9%,4989件
12,750-799,-46円,139分,100%,2869件
13,800-849,-122円,137分,99.9%,2916件
14,850-899,256円,134分,100.3%,2436件
15,900-949,436円,131分,100.4%,2233件
16,950-999,508円,129分,100.5%,2151件
17,1000-1049,290円,128分,100.3%,2086件
18,1050-1099,648円,124分,100.7%,2003件
19,1100-1149,1220円,121分,101.3%,2061件
20,1150-1199,1853円,120分,102.1%,1888件
21,1200-1249,1378円,117分,101.6%,1911件
22,1250-1299,2050円,113分,102.4%,1900件
23,1300-1349,1292円,113分,101.5%,1791件
24,1350-1399,1617円,110分,102%,1836件
25,1400-1449,2336円,106分,102.9%,1730件
26,1450-1499,2530円,104分,103.2%,1749件
27,1500-1549,2583円,101分,103.4%,1625件
28,1550-1599,2776円,97分,103.8%,1633件
29,1600-1649,3121円,96分,104.3%,1540件
30,1650-1699,2705円,93分,103.9%,1511件
31,1700-1749,3171円,90分,104.7%,1446件
32,1750-1799,3573円,86分,105.5%,1456件
33,1800-1849,3208円,83分,105.1%,1403件
34,1850-1899,3415円,80分,105.7%,1368件
35,1900-1949,3482円,76分,106.1%,1373件
36,1950-1999,4232円,74分,107.6%,1330件
37,2000-2049,4113円,71分,107.7%,1312件
38,2050-2099,4484円,68分,108.8%,1268件
39,2100-2149,4507円,65分,109.2%,1169件
40,2150-2199,4230円,61分,109.2%,1164件
41,2200-2249,5092円,59分,111.6%,1147件
42,2250-2299,5244円,54分,112.9%,1147件
43,2300-2349,5398円,51分,114%,1061件
44,2350-2399,5492円,48分,115.2%,1096件
45,2400-2449,6090円,46分,117.5%,1015件
46,2450-2499,6599円,45分,119.6%,1015件
47,2500-2549,6983円,43分,121.5%,954件
48,2550-2599,7661円,42分,124.4%,853件
49,2600-2649,8239円,39分,128.5%,708件
50,2650-2699,8768円,37分,131.5%,631件
51,2700-2749,9350円,34分,136.4%,473件
52,2750-2799,10328円,32分,142.9%,370件
53,2800-2849,11093円,29分,151.6%,317件
54,2850-2899,12526円,26分,164.9%,264件
55,2900-2949,12866円,24分,172.8%,192件
