,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5115円,122分,105.6%,938件
1,1200-1249,5025円,118分,105.7%,896件
2,1250-1299,5213円,118分,105.9%,915件
3,1300-1349,4824円,114分,105.6%,816件
4,1350-1399,5324円,112分,106.4%,792件
5,1400-1449,6325円,109分,107.7%,738件
6,1450-1499,5718円,107分,107.1%,759件
7,1500-1549,5732円,103分,107.4%,782件
8,1550-1599,5665円,100分,107.6%,752件
9,1600-1649,6013円,97分,108.3%,733件
10,1650-1699,6671円,93分,109.5%,705件
11,1700-1749,6870円,91分,110%,689件
12,1750-1799,6335円,90分,109.4%,612件
13,1800-1849,6624円,85分,110.4%,641件
14,1850-1899,7286円,84分,111.5%,611件
15,1900-1949,6781円,78分,111.6%,597件
16,1950-1999,7114円,76分,112.4%,562件
17,2000-2049,6689円,72分,112.4%,551件
18,2050-2099,7556円,67分,115%,564件
19,2100-2149,7674円,64分,116%,559件
20,2150-2199,6624円,60分,114.8%,553件
21,2200-2249,7439円,58分,117.2%,525件
22,2250-2299,7383円,55分,117.9%,517件
23,2300-2349,7685円,51分,120.2%,529件
24,2350-2399,7268円,49分,119.8%,439件
25,2400-2449,7530円,47分,121.4%,486件
26,2450-2499,8299円,46分,124.3%,453件
27,2500-2549,8824円,43分,127.2%,449件
28,2550-2599,9418円,42分,129.8%,417件
29,2600-2649,9198円,40分,130.7%,444件
30,2650-2699,10098円,38分,135.3%,368件
31,2700-2749,11018円,36分,141.3%,388件
32,2750-2799,11642円,33分,147.5%,366件
33,2800-2849,12345円,31分,153.4%,327件
34,2850-2899,13545円,28分,165.1%,243件
35,2900-2949,14434円,24分,181.5%,189件
