,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5411円,135分,105.3%,51件
1,850-899,4507円,128分,104.7%,71件
2,900-949,5455円,132分,105.5%,60件
3,950-999,4263円,122分,104.6%,72件
4,1000-1049,5900円,129分,106.1%,78件
5,1050-1099,4293円,124分,104.6%,98件
6,1100-1149,3890円,119分,104.3%,82件
7,1150-1199,5259円,118分,105.9%,100件
8,1200-1249,6401円,112分,107.6%,123件
9,1250-1299,4745円,117分,105.4%,107件
10,1300-1349,5160円,117分,105.9%,123件
11,1350-1399,5448円,113分,106.4%,122件
12,1400-1449,4879円,106分,106.2%,130件
13,1450-1499,4698円,108分,105.8%,158件
14,1500-1549,5919円,100分,107.9%,137件
15,1550-1599,5486円,101分,107.2%,122件
16,1600-1649,5331円,100分,107.1%,134件
17,1650-1699,6447円,91分,109.4%,133件
18,1700-1749,5950円,93分,108.5%,146件
19,1750-1799,7787円,85分,112.2%,150件
20,1800-1849,4463円,85分,107%,132件
21,1850-1899,7774円,77分,113.4%,123件
22,1900-1949,7211円,79分,112.2%,128件
23,1950-1999,6245円,73分,111.5%,100件
24,2000-2049,6531円,70分,112.4%,114件
25,2050-2099,6647円,66分,113.5%,100件
26,2100-2149,8326円,61分,118.3%,121件
27,2150-2199,6579円,58分,115%,73件
28,2200-2249,8535円,54分,121%,93件
29,2250-2299,7865円,48分,122%,79件
30,2300-2349,8489円,49分,122.9%,83件
31,2350-2399,7751円,46分,122.6%,84件
32,2400-2449,8488円,44分,125.6%,87件
33,2450-2499,7679円,46分,122.1%,81件
34,2500-2549,8451円,43分,126%,68件
35,2550-2599,8757円,41分,128.3%,69件
36,2600-2649,9157円,40分,130.8%,74件
37,2650-2699,9923円,37分,135.9%,73件
38,2700-2749,10494円,33分,141.8%,51件
39,2750-2799,10675円,32分,145%,73件
40,2800-2849,12167円,31分,153.1%,63件
41,2850-2899,13582円,26分,170.7%,58件
42,2900-2949,13769円,23分,179%,41件
