,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2038円,142分,101.9%,21件
1,750-799,3656円,124分,103.9%,29件
2,800-849,2870円,147分,102.6%,45件
3,850-899,6320円,129分,106.5%,41件
4,900-949,2599円,132分,102.6%,47件
5,950-999,3647円,136分,103.6%,52件
6,1000-1049,4353円,132分,104.4%,67件
7,1050-1099,3600円,121分,104%,70件
8,1100-1149,3439円,123分,103.7%,82件
9,1150-1199,4718円,123分,105.1%,96件
10,1200-1249,3683円,119分,104.1%,102件
11,1250-1299,5237円,109分,106.4%,101件
12,1300-1349,5093円,113分,106%,108件
13,1350-1399,4965円,107分,106.2%,101件
14,1400-1449,4563円,104分,105.9%,110件
15,1450-1499,3547円,104分,104.5%,131件
16,1500-1549,4320円,101分,105.7%,113件
17,1550-1599,4646円,97分,106.4%,144件
18,1600-1649,5152円,94分,107.3%,130件
19,1650-1699,5600円,94分,108%,138件
20,1700-1749,6163円,94分,108.8%,127件
21,1750-1799,5593円,87分,108.6%,113件
22,1800-1849,5127円,83分,108.2%,144件
23,1850-1899,5455円,78分,109.3%,139件
24,1900-1949,4778円,78分,108.2%,125件
25,1950-1999,6985円,74分,112.7%,126件
26,2000-2049,5706円,70分,110.9%,93件
27,2050-2099,4158円,69分,108%,98件
28,2100-2149,6152円,68分,112%,90件
29,2150-2199,7015円,63分,114.8%,91件
30,2200-2249,6823円,55分,116.4%,106件
31,2250-2299,7404円,52分,118.9%,87件
32,2300-2349,7511円,48分,121%,83件
33,2350-2399,6702円,47分,118.9%,86件
34,2400-2449,7655円,45分,122.8%,81件
35,2450-2499,7096円,44分,121.7%,64件
36,2500-2549,7575円,44分,123%,80件
37,2550-2599,7987円,43分,124.7%,76件
38,2600-2649,8723円,39分,129.7%,66件
39,2650-2699,9989円,38分,135.5%,60件
40,2700-2749,9852円,35分,137.4%,51件
41,2750-2799,11210円,31分,148.1%,54件
42,2800-2849,11913円,30分,152.3%,74件
43,2850-2899,12476円,27分,162.2%,63件
44,2900-2949,14126円,23分,181.2%,47件
