,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4591円,124分,104.9%,23件
1,1150-1199,3944円,116分,104.5%,29件
2,1200-1249,6635円,123分,107.2%,28件
3,1250-1299,6027円,117分,106.9%,42件
4,1300-1349,6213円,106分,107.8%,38件
5,1350-1399,5373円,112分,106.4%,42件
6,1400-1449,4784円,103分,106.2%,51件
7,1450-1499,6494円,99分,108.8%,64件
8,1500-1549,6914円,102分,109.1%,43件
9,1550-1599,6249円,100分,108.4%,49件
10,1600-1649,4326円,93分,106.2%,50件
11,1650-1699,5286円,89分,107.9%,52件
12,1700-1749,6426円,88分,109.8%,61件
13,1750-1799,6556円,84分,110.4%,49件
14,1800-1849,4389円,81分,107.2%,58件
15,1850-1899,6299円,78分,110.8%,61件
16,1900-1949,5489円,71分,110.4%,42件
17,1950-1999,6766円,70分,113%,62件
18,2000-2049,7622円,70分,114.5%,62件
19,2050-2099,4768円,64分,109.9%,54件
20,2100-2149,7231円,61分,115.9%,67件
21,2150-2199,6221円,61分,113.5%,67件
22,2200-2249,5661円,53分,114.2%,61件
23,2250-2299,7014円,49分,118.9%,57件
24,2300-2349,7112円,49分,119.2%,58件
25,2350-2399,6263円,46分,118.2%,58件
26,2400-2449,7893円,42分,124.8%,40件
27,2450-2499,6207円,45分,118.2%,41件
28,2500-2549,6848円,44分,120.8%,47件
29,2550-2599,9465円,38分,133.5%,39件
30,2600-2649,9937円,32分,141.5%,25件
31,2650-2699,10192円,32分,141.8%,30件
32,2700-2749,9409円,34分,136.8%,29件
33,2750-2799,10671円,31分,146.2%,36件
34,2800-2849,11115円,30分,150.1%,35件
35,2850-2899,12810円,25分,169.2%,28件
36,2900-2949,13302円,22分,182%,18件
