,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6415円,127分,106.8%,616件
1,1050-1099,6115円,124分,106.6%,531件
2,1100-1149,6517円,123分,107.1%,538件
3,1150-1199,6504円,119分,107.3%,980件
4,1200-1249,6497円,116分,107.5%,533件
5,1250-1299,7041円,113分,108.3%,572件
6,1300-1349,6942円,112分,108.2%,526件
7,1350-1399,7282円,109分,108.9%,448件
8,1400-1449,6378円,108分,107.9%,444件
9,1450-1499,7334円,103分,109.5%,445件
10,1500-1549,6939円,102分,109%,399件
11,1550-1599,7444円,98分,110.1%,368件
12,1600-1649,7976円,95分,111.1%,352件
13,1650-1699,7316円,93分,110.5%,376件
14,1700-1749,8312円,89分,112.4%,411件
15,1750-1799,8090円,85分,112.7%,373件
16,1800-1849,7340円,86分,111.4%,358件
17,1850-1899,8621円,81分,114.2%,327件
18,1900-1949,8838円,78分,115%,312件
19,1950-1999,8101円,76分,114.3%,285件
20,2000-2049,9782円,72分,118%,332件
21,2050-2099,9620円,70分,118.3%,292件
22,2100-2149,9033円,64分,118.9%,295件
23,2150-2199,9147円,59分,120.7%,256件
24,2200-2249,9087円,55分,122%,272件
25,2250-2299,10044円,48分,127.7%,274件
26,2300-2349,9408円,46分,127%,254件
27,2350-2399,9423円,43分,129.1%,279件
28,2400-2449,9655円,42分,130.5%,252件
29,2450-2499,9449円,43分,129.6%,239件
30,2500-2549,10636円,39分,136.3%,253件
31,2550-2599,10458円,38分,136.4%,215件
32,2600-2649,10897円,37分,139.7%,248件
33,2650-2699,11345円,36分,142.6%,211件
34,2700-2749,11626円,34分,145.7%,201件
35,2750-2799,12457円,32分,151.5%,192件
36,2800-2849,12879円,29分,159.3%,215件
37,2850-2899,13131円,26分,167.4%,170件
38,2900-2949,14608円,24分,181.6%,156件
