,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,8195円,104分,110.5%,445件
1,1500-1549,7791円,103分,110.1%,399件
2,1550-1599,8266円,99分,111.2%,368件
3,1600-1649,8786円,96分,112.2%,352件
4,1650-1699,8092円,93分,111.5%,376件
5,1700-1749,9079円,90分,113.4%,411件
6,1750-1799,8825円,85分,113.8%,373件
7,1800-1849,8065円,87分,112.4%,358件
8,1850-1899,9342円,82分,115.3%,327件
9,1900-1949,9541円,79分,116.1%,312件
10,1950-1999,8758円,76分,115.3%,285件
11,2000-2049,10452円,73分,119.1%,332件
12,2050-2099,10272円,71分,119.4%,292件
13,2100-2149,9622円,64分,119.9%,295件
14,2150-2199,9700円,59分,121.8%,256件
15,2200-2249,9590円,56分,123%,272件
16,2250-2299,10517円,49分,128.7%,274件
17,2300-2349,9855円,47分,128%,254件
18,2350-2399,9844円,44分,130.1%,279件
19,2400-2449,10069円,43分,131.5%,252件
20,2450-2499,9862円,43分,130.7%,239件
21,2500-2549,11050円,39分,137.4%,253件
22,2550-2599,10872円,39分,137.5%,215件
23,2600-2649,11310円,37分,140.8%,248件
24,2650-2699,11759円,36分,143.7%,211件
25,2700-2749,12040円,34分,146.8%,201件
26,2750-2799,12871円,33分,152.6%,192件
27,2800-2849,13293円,29分,160.5%,215件
28,2850-2899,13545円,26分,168.5%,170件
29,2900-2949,15021円,24分,182.6%,156件
