,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,1205円,137分,101.2%,39件
1,800-849,3097円,133分,103.1%,51件
2,850-899,2357円,126分,102.5%,71件
3,900-949,3209円,130分,103.3%,60件
4,950-999,2201円,121分,102.4%,72件
5,1000-1049,3658円,127分,103.8%,78件
6,1050-1099,2228円,123分,102.4%,98件
7,1100-1149,1927円,118分,102.2%,82件
8,1150-1199,3225円,117分,103.7%,100件
9,1200-1249,4421円,110分,105.4%,123件
10,1250-1299,2771円,115分,103.2%,107件
11,1300-1349,3181円,115分,103.7%,123件
12,1350-1399,3497円,111分,104.2%,122件
13,1400-1449,3096円,104分,104%,130件
14,1450-1499,2874円,106分,103.6%,158件
15,1500-1549,4188円,98分,105.7%,137件
16,1550-1599,3758円,99分,105%,122件
17,1600-1649,3597円,99分,104.9%,134件
18,1650-1699,4833円,90分,107.2%,133件
19,1700-1749,4335円,92分,106.3%,146件
20,1750-1799,6202円,84分,109.9%,150件
21,1800-1849,3084円,84分,104.9%,132件
22,1850-1899,6313円,76分,111.1%,123件
23,1900-1949,5763円,78分,109.9%,128件
24,1950-1999,4950円,72分,109.2%,100件
25,2000-2049,5274円,69分,110.1%,114件
26,2050-2099,5491円,65分,111.3%,100件
27,2100-2149,7144円,59分,116%,121件
28,2150-2199,5530円,58分,112.8%,73件
29,2200-2249,7472円,53分,118.7%,93件
30,2250-2299,6915円,47分,119.7%,79件
31,2300-2349,7512円,48分,120.7%,83件
32,2350-2399,6869円,45分,120.4%,84件
33,2400-2449,7616円,43分,123.4%,87件
34,2450-2499,6807円,46分,119.9%,81件
35,2500-2549,7579円,43分,123.7%,68件
36,2550-2599,7885円,40分,126%,69件
37,2600-2649,8285円,39分,128.4%,74件
38,2650-2699,9051円,36分,133.4%,73件
39,2700-2749,9622円,33分,139.2%,51件
40,2750-2799,9803円,31分,142.4%,73件
41,2800-2849,11295円,30分,150.6%,63件
42,2850-2899,12710円,25分,168.2%,58件
43,2900-2949,12897円,22分,176.6%,41件
