,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6125円,119分,106.9%,100件
1,1200-1249,7243円,113分,108.6%,123件
2,1250-1299,5585円,118分,106.3%,107件
3,1300-1349,6002円,117分,106.8%,123件
4,1350-1399,6278円,114分,107.3%,122件
5,1400-1449,5638円,106分,107.1%,130件
6,1450-1499,5474円,109分,106.7%,158件
7,1500-1549,6656円,100分,108.8%,137件
8,1550-1599,6222円,102分,108.2%,122件
9,1600-1649,6068円,101分,108%,134件
10,1650-1699,7134円,92分,110.3%,133件
11,1700-1749,6638円,94分,109.5%,146件
12,1750-1799,8461円,86分,113.2%,150件
13,1800-1849,5050円,86分,107.9%,132件
14,1850-1899,8396円,78分,114.4%,123件
15,1900-1949,7828円,79分,113.1%,128件
16,1950-1999,6796円,73分,112.4%,100件
17,2000-2049,7065円,71分,113.3%,114件
18,2050-2099,7138円,66分,114.4%,100件
19,2100-2149,8829円,61分,119.3%,121件
20,2150-2199,7026円,59分,115.9%,73件
21,2200-2249,8987円,55分,121.9%,93件
22,2250-2299,8269円,48分,122.9%,79件
23,2300-2349,8905円,50分,123.9%,83件
24,2350-2399,8126円,46分,123.5%,84件
25,2400-2449,8860円,44分,126.6%,87件
26,2450-2499,8050円,47分,123%,81件
27,2500-2549,8822円,44分,126.9%,68件
28,2550-2599,9128円,42分,129.3%,69件
29,2600-2649,9528円,40分,131.7%,74件
30,2650-2699,10294円,37分,136.9%,73件
31,2700-2749,10865円,34分,142.8%,51件
32,2750-2799,11046円,32分,146.1%,73件
33,2800-2849,12538円,31分,154.1%,63件
34,2850-2899,13953円,26分,171.7%,58件
35,2900-2949,14140円,24分,180%,41件
