,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9746円,109分,112%,104件
1,1450-1499,8102円,106分,110.2%,125件
2,1500-1549,11072円,102分,114.4%,123件
3,1550-1599,11151円,103分,114.4%,125件
4,1600-1649,10733円,94分,115.2%,132件
5,1650-1699,11804円,86分,118.2%,129件
6,1700-1749,11173円,87分,117.1%,104件
7,1750-1799,11838円,88分,117.9%,107件
8,1800-1849,11698円,82分,119%,97件
9,1850-1899,10259円,78分,117.6%,107件
10,1900-1949,10859円,80分,118.2%,92件
11,1950-1999,10937円,70分,120.7%,89件
12,2000-2049,10257円,70分,119.4%,81件
13,2050-2099,10576円,68分,120.7%,97件
14,2100-2149,11129円,64分,123.4%,85件
15,2150-2199,13196円,59分,129.9%,67件
16,2200-2249,12930円,60分,128.5%,77件
17,2250-2299,11387円,52分,129%,62件
18,2300-2349,13805円,46分,139.9%,55件
19,2350-2399,10476円,45分,130.9%,54件
20,2400-2449,10884円,40分,136.1%,41件
21,2450-2499,10640円,39分,136.6%,64件
22,2500-2549,12923円,33分,152.2%,64件
23,2550-2599,12418円,34分,149.4%,53件
24,2600-2649,12783円,36分,147.5%,52件
25,2650-2699,12939円,36分,148.6%,44件
26,2700-2749,14160円,31分,160.9%,46件
27,2750-2799,13711円,30分,160.5%,47件
28,2800-2849,15237円,30分,168.6%,37件
29,2850-2899,15451円,26分,180.5%,48件
30,2900-2949,15257円,22分,192.1%,40件
