,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3074円,137分,103%,766件
1,850-899,2650円,136分,102.6%,770件
2,900-949,2796円,135分,102.8%,863件
3,950-999,3363円,129分,103.5%,889件
4,1000-1049,3213円,133分,103.2%,861件
5,1050-1099,3267円,126分,103.4%,861件
6,1100-1149,3672円,122分,104%,812件
7,1150-1199,3727円,123分,104%,748件
8,1200-1249,3559円,119分,104%,802件
9,1250-1299,4254円,115分,104.9%,745件
10,1300-1349,4009円,112分,104.8%,725件
11,1350-1399,3478円,112分,104.1%,688件
12,1400-1449,4066円,109分,105%,685件
13,1450-1499,4547円,105分,105.8%,651件
14,1500-1549,4732円,101分,106.2%,693件
15,1550-1599,4796円,101分,106.3%,640件
16,1600-1649,4651円,95分,106.5%,589件
17,1650-1699,5186円,94分,107.4%,537件
18,1700-1749,5544円,91分,108.1%,546件
19,1750-1799,6030円,86分,109.3%,474件
20,1800-1849,4917円,85分,107.7%,446件
21,1850-1899,6444円,82分,110.5%,429件
22,1900-1949,5368円,78分,109.2%,426件
23,1950-1999,5694円,75分,110.2%,436件
24,2000-2049,6140円,70分,111.7%,426件
25,2050-2099,6024円,68分,111.8%,396件
26,2100-2149,5660円,65分,111.6%,376件
27,2150-2199,6580円,61分,114.5%,363件
28,2200-2249,5846円,60分,113.1%,355件
29,2250-2299,6950円,55分,116.8%,312件
30,2300-2349,5992円,52分,115.3%,330件
31,2350-2399,6773円,48分,118.7%,315件
32,2400-2449,7332円,46分,121.4%,318件
33,2450-2499,7544円,46分,122.1%,376件
34,2500-2549,7662円,44分,123.2%,300件
35,2550-2599,8451円,42分,126.9%,274件
36,2600-2649,9236円,40分,130.9%,282件
37,2650-2699,10047円,38分,135.6%,271件
38,2700-2749,10406円,35分,139.3%,249件
39,2750-2799,11328円,32分,147.5%,236件
40,2800-2849,12522円,30分,155%,231件
41,2850-2899,13428円,26分,167.7%,238件
42,2900-2949,14461円,23分,182.7%,187件
