,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4802円,123分,105.2%,70件
1,1100-1149,4670円,124分,105%,82件
2,1150-1199,5977円,124分,106.4%,96件
3,1200-1249,4864円,120分,105.4%,102件
4,1250-1299,6367円,110分,107.7%,101件
5,1300-1349,6263円,114分,107.3%,108件
6,1350-1399,6061円,108分,107.5%,101件
7,1400-1449,5622円,105分,107.2%,110件
8,1450-1499,4569円,105分,105.8%,131件
9,1500-1549,5345円,102分,107%,113件
10,1550-1599,5611円,98分,107.6%,144件
11,1600-1649,6125円,95分,108.6%,130件
12,1650-1699,6572円,95分,109.3%,138件
13,1700-1749,7168円,95分,110.1%,127件
14,1750-1799,6489円,88分,109.9%,113件
15,1800-1849,5981円,84分,109.5%,144件
16,1850-1899,6266円,79分,110.6%,139件
17,1900-1949,5566円,79分,109.4%,125件
18,1950-1999,7791円,74分,114%,126件
19,2000-2049,6432円,70分,112.2%,93件
20,2050-2099,4824円,70分,109.2%,98件
21,2100-2149,6892円,69分,113.3%,90件
22,2150-2199,7718円,64分,116.2%,91件
23,2200-2249,7447円,56分,117.8%,106件
24,2250-2299,7996円,53分,120.2%,87件
25,2300-2349,8057円,48分,122.3%,83件
26,2350-2399,7229円,48分,120.2%,86件
27,2400-2449,8170円,45分,124.1%,81件
28,2450-2499,7611円,44分,123%,64件
29,2500-2549,8090円,44分,124.3%,80件
30,2550-2599,8502円,44分,126%,76件
31,2600-2649,9238円,40分,131.1%,66件
32,2650-2699,10504円,38分,136.9%,60件
33,2700-2749,10367円,36分,138.9%,51件
34,2750-2799,11725円,32分,149.5%,54件
35,2800-2849,12428円,31分,153.8%,74件
36,2850-2899,12991円,27分,163.7%,63件
37,2900-2949,14641円,24分,182.6%,47件
