,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6926円,126分,107.3%,23件
1,1150-1199,6126円,118分,106.9%,29件
2,1200-1249,9075円,125分,109.7%,28件
3,1250-1299,8334円,119分,109.3%,42件
4,1300-1349,8309円,108分,110.2%,38件
5,1350-1399,7556円,114分,108.8%,42件
6,1400-1449,6750円,105分,108.6%,51件
7,1450-1499,8452円,100分,111.2%,64件
8,1500-1549,8966円,104分,111.5%,43件
9,1550-1599,8215円,101分,110.8%,49件
10,1600-1649,6088円,95分,108.6%,50件
11,1650-1699,7056円,91分,110.4%,52件
12,1700-1749,8192円,89分,112.2%,61件
13,1750-1799,8249円,85分,112.9%,49件
14,1800-1849,5895円,83分,109.5%,58件
15,1850-1899,7839円,79分,113.2%,61件
16,1900-1949,6849円,72分,112.7%,42件
17,1950-1999,8204円,71分,115.5%,62件
18,2000-2049,9090円,71分,117%,62件
19,2050-2099,5960円,65分,112.2%,54件
20,2100-2149,8498円,62分,118.4%,67件
21,2150-2199,7457円,63分,115.9%,67件
22,2200-2249,6706円,54分,116.5%,61件
23,2250-2299,8017円,50分,121.3%,57件
24,2300-2349,8145円,50分,121.6%,58件
25,2350-2399,7201円,47分,120.6%,58件
26,2400-2449,8815円,43分,127.2%,40件
27,2450-2499,7129円,46分,120.6%,41件
28,2500-2549,7770円,45分,123.2%,47件
29,2550-2599,10386円,38分,136%,39件
30,2600-2649,10859円,33分,144.2%,25件
31,2650-2699,11114円,33分,144.5%,30件
32,2700-2749,10330円,35分,139.4%,29件
33,2750-2799,11593円,32分,148.9%,36件
34,2800-2849,12037円,30分,152.8%,35件
35,2850-2899,13732円,26分,171.8%,28件
36,2900-2949,14224円,22分,184.5%,18件
