,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8625円,110分,110.4%,33件
1,1350-1399,7873円,102分,110.2%,31件
2,1400-1449,9846円,100分,113.1%,41件
3,1450-1499,9679円,96分,113.4%,42件
4,1500-1549,10504円,98分,114.3%,47件
5,1550-1599,11093円,100分,114.8%,55件
6,1600-1649,8689円,99分,111.8%,49件
7,1650-1699,9976円,91分,114.7%,63件
8,1700-1749,8993円,94分,112.8%,60件
9,1750-1799,10821円,85分,116.9%,66件
10,1800-1849,11200円,79分,118.8%,57件
11,1850-1899,9371円,87分,114.4%,55件
12,1900-1949,11484円,76分,120%,52件
13,1950-1999,9608円,79分,116.2%,58件
14,2000-2049,10628円,72分,119.6%,58件
15,2050-2099,9238円,68分,118.2%,51件
16,2100-2149,11573円,60分,125.5%,42件
17,2150-2199,11971円,63分,125.4%,58件
18,2200-2249,9125円,55分,122.3%,36件
19,2250-2299,8689円,53分,121.7%,47件
20,2300-2349,11174円,46分,132.3%,48件
21,2350-2399,11778円,39分,140.3%,41件
22,2400-2449,8941円,45分,126.6%,31件
23,2450-2499,12088円,36分,144.3%,33件
24,2500-2549,11732円,33分,147.1%,28件
25,2550-2599,12402円,35分,147%,31件
26,2600-2649,12124円,35分,145.7%,28件
27,2650-2699,12971円,34分,151.6%,38件
28,2700-2749,13089円,31分,157.1%,32件
29,2750-2799,13091円,32分,154%,28件
30,2800-2849,13506円,29分,162.3%,26件
31,2850-2899,14097円,26分,171.2%,31件
32,2900-2949,14507円,22分,186.6%,28件
