,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4616円,133分,104.6%,1021件
1,900-949,4195円,131分,104.3%,1009件
2,950-999,4676円,129分,104.8%,1077件
3,1000-1049,5059円,130分,105.2%,1071件
4,1050-1099,4915円,125分,105.2%,963件
5,1100-1149,4983円,120分,105.5%,1149件
6,1150-1199,5294円,119分,105.9%,1095件
7,1200-1249,5289円,117分,106%,1041件
8,1250-1299,6192円,114分,107.2%,1057件
9,1300-1349,6418円,113分,107.6%,997件
10,1350-1399,5811円,111分,107%,1014件
11,1400-1449,5785円,107分,107.2%,924件
12,1450-1499,5911円,102分,107.7%,889件
13,1500-1549,6612円,102分,108.7%,858件
14,1550-1599,5664円,99分,107.7%,860件
15,1600-1649,6553円,96分,109.1%,833件
16,1650-1699,6286円,93分,109%,836件
17,1700-1749,6500円,90分,109.7%,778件
18,1750-1799,7143円,87分,111%,736件
19,1800-1849,7397円,86分,111.5%,772件
20,1850-1899,7173円,81分,111.7%,707件
21,1900-1949,7118円,79分,112.1%,714件
22,1950-1999,7380円,76分,112.9%,711件
23,2000-2049,7674円,73分,114%,724件
24,2050-2099,8061円,69分,115.5%,649件
25,2100-2149,7758円,64分,116.2%,664件
26,2150-2199,7452円,59分,116.8%,633件
27,2200-2249,7724円,54分,119.2%,609件
28,2250-2299,8081円,51分,121.2%,595件
29,2300-2349,7994円,48分,122.1%,573件
30,2350-2399,8135円,45分,124%,573件
31,2400-2449,8268円,44分,125%,578件
32,2450-2499,8938円,42分,128.7%,545件
33,2500-2549,8968円,41分,129.3%,521件
34,2550-2599,9156円,40分,130.3%,513件
35,2600-2649,9645円,39分,132.8%,464件
36,2650-2699,10515円,36分,138.6%,499件
37,2700-2749,10793円,34分,141.8%,462件
38,2750-2799,11343円,31分,148.2%,474件
39,2800-2849,12221円,30分,155%,432件
40,2850-2899,11912円,30分,152.8%,381件
