,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4920円,139分,104.7%,7406件
1,650-699,5214円,137分,105.1%,2369件
2,700-749,5459円,134分,105.4%,1246件
3,750-799,5292円,132分,105.3%,854件
4,800-849,5784円,130分,105.9%,716件
5,850-899,5705円,131分,105.8%,600件
6,900-949,6276円,126分,106.6%,567件
7,950-999,6639円,122分,107.3%,566件
8,1000-1049,6012円,122分,106.6%,562件
9,1050-1099,6649円,120分,107.4%,498件
10,1100-1149,6443円,118分,107.3%,507件
11,1150-1199,6696円,118分,107.6%,545件
12,1200-1249,7470円,116分,108.6%,524件
13,1250-1299,6730円,111分,108.1%,477件
14,1300-1349,6929円,108分,108.6%,575件
15,1350-1399,6744円,104分,108.6%,506件
16,1400-1449,7670円,102分,110.1%,526件
17,1450-1499,8709円,98分,111.8%,518件
18,1500-1549,8224円,98分,111.2%,495件
19,1550-1599,8396円,97分,111.5%,500件
20,1600-1649,8359円,91分,112.2%,484件
21,1650-1699,7769円,87分,111.9%,420件
22,1700-1749,8808円,88分,113.4%,424件
23,1750-1799,7896円,83分,112.7%,424件
24,1800-1849,8636円,81分,114.3%,409件
25,1850-1899,8302円,80分,113.9%,422件
26,1900-1949,8981円,76分,115.8%,374件
27,1950-1999,9556円,73分,117.5%,358件
28,2000-2049,10052円,70分,119.1%,371件
29,2050-2099,10092円,67分,120.1%,354件
30,2100-2149,9317円,64分,119.5%,328件
31,2150-2199,10646円,61分,123.1%,361件
32,2200-2249,10595円,57分,124.7%,340件
33,2250-2299,10629円,54分,126.1%,320件
34,2300-2349,10956円,45分,132.2%,307件
35,2350-2399,10334円,39分,135.3%,303件
36,2400-2449,10413円,36分,138.8%,291件
37,2450-2499,11067円,36分,141.5%,273件
38,2500-2549,11159円,34分,143.3%,298件
39,2550-2599,10952円,34分,143.3%,295件
40,2600-2649,11709円,32分,148.7%,286件
41,2650-2699,12318円,30分,153.9%,252件
42,2700-2749,12616円,30分,156.5%,250件
43,2750-2799,12966円,27分,163.1%,271件
44,2800-2849,13270円,27分,166.1%,230件
45,2850-2899,14474円,23分,182.9%,246件
46,2900-2949,14259円,22分,187.3%,211件
