,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5239円,117分,106%,252件
1,1300-1349,7477円,112分,108.9%,247件
2,1350-1399,7201円,116分,108.2%,238件
3,1400-1449,7319円,107分,109.1%,231件
4,1450-1499,7848円,101分,110.4%,238件
5,1500-1549,7488円,102分,109.8%,229件
6,1550-1599,7720円,101分,110.2%,234件
7,1600-1649,7918円,96分,111%,208件
8,1650-1699,6465円,92分,109.3%,186件
9,1700-1749,7324円,93分,110.5%,197件
10,1750-1799,7448円,85分,111.7%,183件
11,1800-1849,7849円,84分,112.4%,176件
12,1850-1899,7713円,82分,112.6%,189件
13,1900-1949,8396円,79分,114.2%,186件
14,1950-1999,8294円,73分,115.1%,150件
15,2000-2049,9073円,75分,116%,159件
16,2050-2099,8001円,68分,115.6%,144件
17,2100-2149,10065円,64分,121.1%,134件
18,2150-2199,7481円,62分,116.1%,122件
19,2200-2249,8847円,56分,121.2%,101件
20,2250-2299,7306円,53分,118.5%,122件
21,2300-2349,9294円,47分,126.5%,139件
22,2350-2399,9465円,42分,130.2%,110件
23,2400-2449,9390円,44分,128.5%,103件
24,2450-2499,8951円,46分,126.1%,91件
25,2500-2549,10580円,40分,135.2%,104件
26,2550-2599,9856円,42分,131.6%,98件
27,2600-2649,10601円,39分,136.4%,88件
28,2650-2699,10774円,38分,137.8%,85件
29,2700-2749,11276円,36分,141.8%,83件
30,2750-2799,11527円,32分,148%,79件
31,2800-2849,13286円,30分,158.3%,106件
32,2850-2899,13953円,26分,171.2%,84件
33,2900-2949,14063円,24分,179%,62件
