,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2445円,143分,102.3%,77件
1,750-799,3420円,135分,103.4%,87件
2,800-849,3465円,126分,103.7%,101件
3,850-899,2151円,130分,102.2%,147件
4,900-949,3383円,131分,103.5%,144件
5,950-999,2986円,126分,103.2%,160件
6,1000-1049,2839円,125分,103%,179件
7,1050-1099,2464円,126分,102.6%,190件
8,1100-1149,4063円,125分,104.3%,193件
9,1150-1199,4972円,118分,105.6%,213件
10,1200-1249,3235円,118分,103.7%,210件
11,1250-1299,2594円,115分,103%,252件
12,1300-1349,4816円,110分,105.9%,247件
13,1350-1399,4433円,114分,105.2%,238件
14,1400-1449,4771円,105分,106.1%,231件
15,1450-1499,5411円,99分,107.3%,238件
16,1500-1549,5044円,100分,106.7%,229件
17,1550-1599,5290円,99分,107.1%,234件
18,1600-1649,5578円,94分,107.9%,208件
19,1650-1699,4310円,91分,106.3%,186件
20,1700-1749,5104円,91分,107.5%,197件
21,1750-1799,5396円,83分,108.6%,183件
22,1800-1849,5769円,83分,109.3%,176件
23,1850-1899,5734円,80分,109.5%,189件
24,1900-1949,6427円,77分,111.1%,186件
25,1950-1999,6446円,72分,112%,150件
26,2000-2049,7111円,74分,112.9%,159件
27,2050-2099,6315円,67分,112.6%,144件
28,2100-2149,8352円,62分,117.9%,134件
29,2150-2199,5979円,61分,113.1%,122件
30,2200-2249,7395円,54分,118.1%,101件
31,2250-2299,5992円,51分,115.6%,122件
32,2300-2349,8022円,46分,123.5%,139件
33,2350-2399,8278円,41分,127.1%,110件
34,2400-2449,8203円,43分,125.5%,103件
35,2450-2499,7764円,45分,123.2%,91件
36,2500-2549,9393円,39分,132.1%,104件
37,2550-2599,8669円,41分,128.5%,98件
38,2600-2649,9414円,38分,133.2%,88件
39,2650-2699,9587円,37分,134.6%,85件
40,2700-2749,10089円,35分,138.6%,83件
41,2750-2799,10340円,31分,144.5%,79件
42,2800-2849,12099円,29分,155%,106件
43,2850-2899,12766円,25分,167.9%,84件
44,2900-2949,12876円,23分,175.7%,62件
