,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7792円,105分,109.9%,790件
1,1500-1549,7453円,100分,110%,726件
2,1550-1599,8389円,101分,111.1%,706件
3,1600-1649,7325円,96分,110.2%,715件
4,1650-1699,8074円,94分,111.4%,699件
5,1700-1749,7908円,90分,111.7%,712件
6,1750-1799,8355円,87分,112.8%,645件
7,1800-1849,8818円,84分,113.9%,602件
8,1850-1899,8866円,83分,114.3%,633件
9,1900-1949,8984円,81分,114.9%,594件
10,1950-1999,8687円,76分,115.2%,590件
11,2000-2049,8927円,74分,116%,603件
12,2050-2099,9381円,70分,117.8%,605件
13,2100-2149,9632円,66分,119.3%,529件
14,2150-2199,9343円,61分,120.5%,561件
15,2200-2249,8685円,55分,121.1%,523件
16,2250-2299,9088円,49分,124.5%,510件
17,2300-2349,9421円,47分,126.5%,493件
18,2350-2399,9184円,45分,127.1%,477件
19,2400-2449,9246円,43分,128.7%,475件
20,2450-2499,9498円,42分,129.9%,483件
21,2500-2549,10246円,40分,134.5%,447件
22,2550-2599,10498円,39分,135.9%,447件
23,2600-2649,10606円,39分,136.7%,436件
24,2650-2699,11062円,37分,139.6%,401件
25,2700-2749,12060円,34分,147.2%,418件
26,2750-2799,12260円,32分,151%,395件
27,2800-2849,12719円,29分,158.6%,382件
28,2850-2899,13648円,27分,167.4%,357件
29,2900-2949,13552円,28分,165.6%,319件
