,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6105円,112分,107.2%,180件
1,1350-1399,5173円,112分,106.2%,198件
2,1400-1449,5532円,110分,106.7%,174件
3,1450-1499,6136円,105分,107.8%,204件
4,1500-1549,5727円,103分,107.4%,190件
5,1550-1599,6684円,101分,108.8%,204件
6,1600-1649,6650円,100分,108.8%,194件
7,1650-1699,7125円,95分,110%,176件
8,1700-1749,5701円,91分,108.4%,195件
9,1750-1799,6700円,85分,110.5%,212件
10,1800-1849,6224円,84分,109.9%,189件
11,1850-1899,7994円,82分,113%,192件
12,1900-1949,7545円,78分,112.9%,152件
13,1950-1999,6115円,76分,110.7%,160件
14,2000-2049,7877円,72分,114.5%,169件
15,2050-2099,7930円,70分,115%,148件
16,2100-2149,8156円,65分,116.7%,171件
17,2150-2199,7657円,61分,116.7%,140件
18,2200-2249,8313円,56分,119.7%,133件
19,2250-2299,7451円,55分,118%,138件
20,2300-2349,8089円,50分,121.5%,138件
21,2350-2399,7690円,48分,121.2%,99件
22,2400-2449,7867円,47分,122.1%,118件
23,2450-2499,8464円,45分,125.3%,114件
24,2500-2549,7791円,44分,123.5%,93件
25,2550-2599,9690円,40分,132.2%,94件
26,2600-2649,10261円,38分,135.9%,88件
27,2650-2699,10904円,35分,141.4%,91件
28,2700-2749,10833円,38分,138.5%,102件
29,2750-2799,11742円,33分,148%,96件
30,2800-2849,13028円,31分,156%,77件
31,2850-2899,13909円,27分,169%,80件
32,2900-2949,14900円,25分,180.1%,55件
