,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6738円,103分,108.7%,1210件
1,1550-1599,6413円,100分,108.5%,1188件
2,1600-1649,6557円,96分,109.1%,1108件
3,1650-1699,6693円,95分,109.4%,1054件
4,1700-1749,7275円,92分,110.5%,1097件
5,1750-1799,7254円,88分,111%,1046件
6,1800-1849,7246円,86分,111.2%,1026件
7,1850-1899,7440円,83分,111.9%,1046件
8,1900-1949,7441円,81分,112.2%,1014件
9,1950-1999,7753円,78分,113.3%,933件
10,2000-2049,7662円,72分,114.2%,969件
11,2050-2099,7243円,68分,114.2%,940件
12,2100-2149,7118円,63分,115%,870件
13,2150-2199,7924円,61分,117.4%,883件
14,2200-2249,8011円,58分,118.5%,863件
15,2250-2299,7759円,54分,119.1%,813件
16,2300-2349,7860円,51分,120.7%,825件
17,2350-2399,8471円,47分,124%,805件
18,2400-2449,8239円,45分,124.2%,773件
19,2450-2499,8571円,45分,125.6%,737件
20,2500-2549,9320円,43分,129.1%,702件
21,2550-2599,9527円,41分,130.9%,707件
22,2600-2649,9686円,40分,132.2%,654件
23,2650-2699,10352円,37分,137.2%,700件
24,2700-2749,10965円,36分,141.1%,634件
25,2750-2799,10765円,36分,139.9%,547件
