,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2163円,147分,102%,112件
1,650-699,2484円,144分,102.3%,135件
2,700-749,2308円,135分,102.3%,156件
3,750-799,699円,139分,100.7%,189件
4,800-849,3318円,134分,103.3%,210件
5,850-899,2505円,134分,102.5%,229件
6,900-949,3345円,128分,103.5%,272件
7,950-999,2063円,132分,102.1%,277件
8,1000-1049,3179円,129分,103.3%,269件
9,1050-1099,3877円,123分,104.2%,311件
10,1100-1149,2577円,125分,102.8%,327件
11,1150-1199,2905円,120分,103.2%,360件
12,1200-1249,4241円,115分,104.9%,353件
13,1250-1299,4310円,117分,104.9%,351件
14,1300-1349,3953円,111分,104.8%,342件
15,1350-1399,4754円,104分,106.1%,343件
16,1400-1449,4319円,105分,105.5%,330件
17,1450-1499,4527円,104分,105.8%,334件
18,1500-1549,4430円,101分,105.8%,283件
19,1550-1599,3719円,99分,105%,273件
20,1600-1649,4434円,96分,106.1%,274件
21,1650-1699,4992円,92分,107.3%,286件
22,1700-1749,4949円,89分,107.4%,249件
23,1750-1799,4435円,87分,106.8%,255件
24,1800-1849,5337円,86分,108.3%,263件
25,1850-1899,5642円,79分,109.5%,223件
26,1900-1949,6133円,80分,110.2%,199件
27,1950-1999,5943円,73分,110.9%,216件
28,2000-2049,7181円,69分,113.8%,197件
29,2050-2099,4784円,68分,109.3%,173件
30,2100-2149,6911円,62分,114.8%,162件
31,2150-2199,5929円,58分,113.5%,179件
32,2200-2249,6333円,55分,115.4%,184件
33,2250-2299,7519円,49分,120.3%,164件
34,2300-2349,7251円,49分,119.6%,157件
35,2350-2399,6500円,47分,118.3%,143件
36,2400-2449,8123円,43分,125.2%,140件
37,2450-2499,7222円,45分,121.2%,140件
38,2500-2549,8143円,42分,125.9%,123件
39,2550-2599,8801円,41分,128.6%,130件
40,2600-2649,8479円,40分,128.2%,114件
41,2650-2699,9516円,36分,135.3%,120件
42,2700-2749,10397円,35分,139.9%,145件
43,2750-2799,10792円,32分,145%,124件
44,2800-2849,11734円,29分,154%,110件
45,2850-2899,13416円,26分,169.3%,107件
46,2900-2949,13583円,24分,175.6%,102件
