,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,5834円,137分,105.7%,666件
1,700-749,5463円,138分,105.3%,883件
2,750-799,6111円,133分,106.1%,791件
3,800-849,6463円,132分,106.5%,709件
4,850-899,6506円,130分,106.7%,634件
5,900-949,6398円,129分,106.6%,579件
6,950-999,5979円,128分,106.2%,534件
7,1000-1049,6559円,122分,107.2%,514件
8,1050-1099,6604円,121分,107.3%,433件
9,1100-1149,6929円,120分,107.7%,401件
10,1150-1199,6813円,117分,107.8%,360件
11,1200-1249,7676円,116分,108.8%,388件
12,1250-1299,7322円,111分,108.8%,675件
13,1300-1349,7285円,107分,109%,372件
14,1350-1399,8170円,105分,110.4%,401件
15,1400-1449,8035円,103分,110.4%,373件
16,1450-1499,7788円,101分,110.3%,308件
17,1500-1549,7286円,98分,109.9%,319件
18,1550-1599,8456円,95分,111.9%,310件
19,1600-1649,8806円,93分,112.6%,286件
20,1650-1699,8521円,89分,112.8%,243件
21,1700-1749,9491円,86分,114.7%,252件
22,1750-1799,8466円,86分,113.1%,236件
23,1800-1849,9415円,83分,115.2%,264件
24,1850-1899,9088円,77分,115.7%,252件
25,1900-1949,8396円,78分,114.4%,235件
26,1950-1999,10246円,72分,119%,232件
27,2000-2049,10111円,71分,118.9%,219件
28,2050-2099,9392円,68分,118.4%,186件
29,2100-2149,10680円,66分,121.6%,221件
30,2150-2199,10689円,62分,122.9%,191件
31,2200-2249,10351円,55分,125%,201件
32,2250-2299,10179円,51分,126.7%,176件
33,2300-2349,10533円,45分,130.9%,187件
34,2350-2399,11243円,40分,137.9%,176件
35,2400-2449,11014円,38分,139%,172件
36,2450-2499,10970円,36分,140.1%,207件
37,2500-2549,11523円,35分,144%,186件
38,2550-2599,11388円,36分,142.7%,173件
39,2600-2649,12477円,32分,151.3%,180件
40,2650-2699,11798円,33分,148.2%,151件
41,2700-2749,12872円,30分,157.7%,166件
42,2750-2799,12900円,30分,157.9%,142件
43,2800-2849,13520円,27分,166.3%,155件
44,2850-2899,14602円,25分,176.8%,134件
45,2900-2949,14907円,22分,192.2%,131件
