,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,687円,150分,100.6%,149件
1,450-499,-600円,151分,99.5%,183件
2,500-549,-279円,151分,99.8%,224件
3,550-599,480円,141分,100.5%,295件
4,600-649,-1089円,145分,99%,332件
5,650-699,1065円,140分,101%,357件
6,700-749,868円,140分,100.8%,404件
7,750-799,1056円,138分,101%,455件
8,800-849,814円,137分,100.8%,487件
9,850-899,1242円,133分,101.2%,469件
10,900-949,1400円,130分,101.4%,523件
11,950-999,747円,131分,100.8%,542件
12,1000-1049,955円,127分,101%,596件
13,1050-1099,1965円,121分,102.2%,612件
14,1100-1149,1907円,125分,102%,603件
15,1150-1199,1903円,119分,102.1%,612件
16,1200-1249,2651円,114分,103.1%,583件
17,1250-1299,2153円,115分,102.5%,528件
18,1300-1349,2171円,112分,102.6%,554件
19,1350-1399,3081円,108分,103.8%,518件
20,1400-1449,2431円,106分,103.1%,480件
21,1450-1499,2724円,104分,103.5%,488件
22,1500-1549,3119円,102分,104.1%,486件
23,1550-1599,3858円,97分,105.3%,458件
24,1600-1649,3322円,94分,104.7%,460件
25,1650-1699,3780円,93分,105.4%,449件
26,1700-1749,3330円,88分,105%,391件
27,1750-1799,4263円,87分,106.6%,358件
28,1800-1849,4208円,84分,106.7%,379件
29,1850-1899,5035円,79分,108.5%,323件
30,1900-1949,4164円,77分,107.2%,307件
31,1950-1999,5857円,74分,110.6%,307件
32,2000-2049,4385円,70分,108.3%,298件
33,2050-2099,4733円,67分,109.4%,301件
34,2100-2149,5319円,62分,111.4%,289件
35,2150-2199,5443円,60分,112%,271件
36,2200-2249,5461円,57分,112.7%,270件
37,2250-2299,5953円,52分,115.3%,236件
38,2300-2349,5009円,52分,112.7%,245件
39,2350-2399,6113円,48分,117%,206件
40,2400-2449,6240円,46分,118%,237件
41,2450-2499,7422円,43分,123.3%,222件
42,2500-2549,7390円,42分,123.7%,216件
43,2550-2599,7784円,41分,125.3%,255件
44,2600-2649,7950円,40分,126.7%,214件
45,2650-2699,8791円,36分,132.2%,189件
46,2700-2749,9741円,34分,137.9%,190件
47,2750-2799,10288円,33分,141.8%,178件
48,2800-2849,11262円,29分,151.4%,175件
49,2850-2899,12004円,26分,162.1%,149件
50,2900-2949,13510円,23分,177.2%,137件
