,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5070円,135分,105%,886件
1,800-849,4865円,137分,104.8%,787件
2,850-899,4772円,133分,104.8%,768件
3,900-949,5158円,130分,105.3%,731件
4,950-999,4603円,132分,104.7%,639件
5,1000-1049,5721円,126分,106.1%,616件
6,1050-1099,5445円,123分,105.9%,531件
7,1100-1149,5839円,123分,106.4%,538件
8,1150-1199,5847円,118分,106.6%,980件
9,1200-1249,5859円,116分,106.8%,533件
10,1250-1299,6410円,112分,107.6%,572件
11,1300-1349,6316円,112分,107.5%,526件
12,1350-1399,6668円,108分,108.2%,448件
13,1400-1449,5784円,107分,107.2%,444件
14,1450-1499,6753円,103分,108.8%,445件
15,1500-1549,6364円,102分,108.3%,399件
16,1550-1599,6889円,98分,109.4%,368件
17,1600-1649,7429円,95分,110.4%,352件
18,1650-1699,6792円,92分,109.8%,376件
19,1700-1749,7794円,89分,111.7%,411件
20,1750-1799,7595円,84分,112%,373件
21,1800-1849,6852円,86分,110.7%,358件
22,1850-1899,8134円,81分,113.5%,327件
23,1900-1949,8364円,78分,114.3%,312件
24,1950-1999,7658円,75分,113.6%,285件
25,2000-2049,9330円,72分,117.3%,332件
26,2050-2099,9181円,70分,117.6%,292件
27,2100-2149,8635円,63分,118.1%,295件
28,2150-2199,8774円,59分,120%,256件
29,2200-2249,8748円,55分,121.3%,272件
30,2250-2299,9725円,48分,126.9%,274件
31,2300-2349,9107円,46分,126.3%,254件
32,2350-2399,9139円,43分,128.3%,279件
33,2400-2449,9376円,42分,129.8%,252件
34,2450-2499,9170円,42分,128.9%,239件
35,2500-2549,10357円,39分,135.6%,253件
36,2550-2599,10179円,38分,135.6%,215件
37,2600-2649,10617円,36分,138.9%,248件
38,2650-2699,11066円,35分,141.8%,211件
39,2700-2749,11347円,34分,144.9%,201件
40,2750-2799,12178円,32分,150.7%,192件
41,2800-2849,12600円,29分,158.5%,215件
42,2850-2899,12852円,26分,166.6%,170件
43,2900-2949,14328円,24分,180.8%,156件
