,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5114円,129分,105.3%,791件
1,1000-1049,5501円,127分,105.8%,766件
2,1050-1099,4918円,125分,105.3%,1400件
3,1100-1149,4678円,123分,105.1%,799件
4,1150-1199,5496円,119分,106.2%,820件
5,1200-1249,5237円,118分,105.9%,727件
6,1250-1299,5698円,115分,106.6%,654件
7,1300-1349,5332円,113分,106.3%,617件
8,1350-1399,5766円,111分,107%,636件
9,1400-1449,5489円,109分,106.7%,560件
10,1450-1499,6010円,105分,107.6%,550件
11,1500-1549,6537円,102分,108.5%,508件
12,1550-1599,6074円,100分,108.1%,521件
13,1600-1649,6639円,96分,109.2%,577件
14,1650-1699,6249円,93分,109%,504件
15,1700-1749,6274円,92分,109.1%,519件
16,1750-1799,7149円,87分,111%,492件
17,1800-1849,7563円,84分,112%,453件
18,1850-1899,7015円,83分,111.2%,417件
19,1900-1949,7783円,78分,113.2%,468件
20,1950-1999,8306円,77分,114.4%,430件
21,2000-2049,7185円,71分,113.5%,415件
22,2050-2099,7450円,67分,114.7%,379件
23,2100-2149,7727円,63分,116.5%,390件
24,2150-2199,8401円,58分,119.3%,405件
25,2200-2249,8415円,55分,120.3%,384件
26,2250-2299,7622円,51分,119.8%,402件
27,2300-2349,7756円,49分,121%,352件
28,2350-2399,8096円,47分,122.7%,349件
29,2400-2449,8856円,44分,126.6%,372件
30,2450-2499,8514円,43分,126.2%,314件
31,2500-2549,9080円,41分,129.2%,353件
32,2550-2599,9552円,41分,131%,324件
33,2600-2649,9942円,39分,134%,303件
34,2650-2699,10459円,38分,136.8%,270件
35,2700-2749,10437円,35分,139.4%,300件
36,2750-2799,11299円,33分,146.2%,250件
37,2800-2849,12527円,30分,155.9%,259件
38,2850-2899,13215円,26分,167.9%,244件
39,2900-2949,14154円,24分,178.1%,206件
